rmean,gmean,bmean,rstd,gstd,bstd,rskew,gskew,bskew,rkur,gkur,bkur,Class
96.2852071,97.26897718,133.8268808,68.67922775,69.41287899,94.21897009,-0.665200212,-0.658201546,-0.685292417,-1.515873734,-1.51400922,-1.518557811,0
114.4166021,110.9832872,156.0185944,61.57935559,59.73748834,83.07386308,-1.306458535,-1.300331005,-1.313670339,-0.270279849,-0.275490782,-0.25972839,0
107.9595051,106.4785389,149.9859689,64.65470616,63.79828649,88.85837278,-1.052120184,-1.041705059,-1.065047464,-0.858283047,-0.863276265,-0.848486008,0
106.8409577,108.1457956,150.507405,59.6078786,60.43120493,82.84552451,-1.201309113,-1.178050646,-1.223091866,-0.486758471,-0.49953152,-0.466037176,0
114.509609,94.38422528,138.243227,51.0274255,43.27712125,61.54878281,-1.756245975,-1.550764045,-1.715537197,1.154784327,0.850413364,1.09255989,0
110.6326516,107.1330719,151.0397114,62.5117455,60.55492042,84.51798039,-1.191439702,-1.18307012,-1.197823692,-0.557964043,-0.563603129,-0.550588341,0
112.6308775,112.6370968,157.393316,62.13268849,62.34739433,85.78959134,-1.236690244,-1.205259789,-1.250067157,-0.420338592,-0.442793132,-0.405732991,0
96.52784488,97.94055944,134.2961221,66.45807836,67.81568802,91.36324833,-0.724830204,-0.680574109,-0.747389117,-1.397732563,-1.389944586,-1.394196444,0
108.5528846,107.2912088,148.553022,63.45373048,62.77840699,85.84763571,-1.108403684,-1.098443212,-1.118181836,-0.741215727,-0.746597004,-0.732174395,0
107.6822398,110.2270928,151.6914593,62.38810111,63.83275802,86.79785766,-1.119142474,-1.116401692,-1.145402692,-0.688869088,-0.691487247,-0.673178469,0
95.0209637,89.90448999,131.6149093,66.86549014,63.31041564,91.51128527,-0.703721273,-0.693861321,-0.709796506,-1.484455674,-1.48255517,-1.481626952,0
106.630912,107.7706161,144.8889158,67.52227845,68.25023921,90.85110359,-0.928182593,-0.922655025,-0.940769302,-1.105652224,-1.107690373,-1.100260998,0
113.5260546,117.2195409,156.0836228,63.31911335,65.35148718,86.10429624,-1.213388919,-1.213313397,-1.231774638,-0.485091272,-0.485957999,-0.468896396,0
105.7325041,104.554743,149.9585156,61.61247978,60.91629711,86.22727108,-1.113572843,-1.109874718,-1.128753702,-0.722699083,-0.72470749,-0.710084906,0
115.6093253,117.563721,154.7689119,67.83759267,68.95241567,89.99593506,-1.102122455,-1.100500266,-1.113085973,-0.757976004,-0.758957316,-0.74894877,0
115.0778462,97.94969231,138.5949231,55.01968824,49.01246866,66.37909244,-1.55455209,-1.244529651,-1.481755304,0.52693985,0.13938389,0.433366937,0
117.935528,120.7906128,157.4184485,67.81242595,69.43427452,89.83226836,-1.152849691,-1.151748905,-1.156499735,-0.65477608,-0.655817256,-0.650311732,0
99.71931553,99.32771584,141.0235935,61.38767929,61.16444799,85.79677475,-0.985100856,-0.977721912,-1.006105366,-0.981621316,-0.982808288,-0.972319166,0
106.092777,106.3282609,151.5330295,61.2323663,61.33978116,86.41894087,-1.133410458,-1.130516038,-1.152277292,-0.670409526,-0.672052838,-0.656781396,0
106.4068159,110.6454153,148.2439382,62.44928042,64.96065385,86.18605825,-1.093351429,-1.087664681,-1.113836389,-0.755879418,-0.760384163,-0.742716165,0
103.0975073,103.9695415,148.8108504,60.95431876,61.52182775,86.77378346,-1.070973844,-1.058669913,-1.099109014,-0.791466966,-0.797247457,-0.7746478,0
110.8432592,107.2554035,149.8111491,62.9880466,60.96845403,84.18651881,-1.178284711,-1.170392689,-1.184226079,-0.590150653,-0.594800498,-0.582487257,0
113.5391556,114.9988433,155.6293811,64.50430646,65.31849185,87.53346516,-1.174079517,-1.169724287,-1.189225788,-0.586131094,-0.589264164,-0.573548332,0
101.7945587,103.7283413,145.733053,61.81034863,62.94277927,87.51171265,-1.015547395,-1.013781966,-1.039239637,-0.918532118,-0.919279494,-0.908066185,0
120.2017294,122.2398918,161.7297715,64.44769218,65.522083,85.93481114,-1.312499564,-1.309734422,-1.323189805,-0.245493849,-0.248043477,-0.233876903,0
111.6512942,112.4992628,151.7754751,65.87285238,66.35663973,88.47833311,-1.086095244,-1.082517472,-1.098967749,-0.787584121,-0.789648894,-0.776418078,0
102.1707046,108.5954295,145.6969953,67.4446279,71.55330952,95.26324265,-0.839583611,-0.847108291,-0.848009956,-1.270308911,-1.269737896,-1.267872558,0
105.5468182,76.10806818,122.2510227,51.55194502,37.8848048,59.27954623,-1.519722388,-1.43002995,-1.517349458,0.331184561,0.240681222,0.336116012,0
106.2058744,110.8057554,148.8798615,62.74517355,65.402565,87.04768903,-1.078354474,-1.079022189,-1.099545569,-0.789025346,-0.79022753,-0.776794964,0
113.6592894,115.2955979,157.0659714,61.80851019,62.72540531,84.4930992,-1.275170983,-1.266632228,-1.291176879,-0.334640355,-0.342025886,-0.318409002,0
102.0785287,98.15251241,142.7960609,59.73838662,57.48935388,82.34371912,-1.102629725,-1.09036634,-1.115399104,-0.748343713,-0.754695002,-0.735913396,0
105.220783,107.6475458,146.466157,66.36973123,67.87238138,91.4156732,-0.933047626,-0.930880624,-0.95346899,-1.085742008,-1.086468848,-1.079138654,0
118.505659,121.0048415,157.860664,69.02202517,70.44216872,91.2785908,-1.123803,-1.12253766,-1.128271221,-0.721222496,-0.72213502,-0.716572744,0
107.4674662,106.7442545,145.9207124,64.7090733,64.4096154,86.76234619,-1.032141823,-1.011330014,-1.047352444,-0.88231263,-0.888060801,-0.87181329,0
110.2714413,111.6463617,151.5643558,61.28814116,62.03887637,83.2968434,-1.221668444,-1.216985479,-1.240090137,-0.463328117,-0.466824196,-0.447215773,0
108.5324224,111.9150648,150.375579,62.79967611,65.15509981,85.88173864,-1.106019198,-1.055166115,-1.13740606,-0.683246694,-0.705074963,-0.661150355,0
103.3659794,101.9305155,147.5430928,57.35569681,56.57249994,80.80563991,-1.224017946,-1.218971042,-1.239690641,-0.459993078,-0.463581759,-0.444569721,0
100.8237644,102.0142302,144.3401018,62.59876746,63.31090694,88.49722901,-0.963694924,-0.960850698,-0.99021568,-1.017648564,-1.018453072,-1.008096611,0
105.1520855,78.17705476,122.9721933,56.51672087,42.63530773,65.74028663,-1.293553932,-1.221811912,-1.292522303,-0.309534986,-0.351907538,-0.304992117,0
108.7102033,109.8286316,148.3905477,65.18613779,65.86879077,87.70558645,-1.044065961,-1.034312535,-1.066208784,-0.862137396,-0.86650117,-0.849172261,0
95.53814935,96.23029811,133.0613194,65.76813088,66.26863766,90.36624861,-0.740146258,-0.73198315,-0.76490335,-1.404317632,-1.403734919,-1.404090416,0
105.4084801,102.0779015,148.2475027,59.75789831,58.04787544,82.97195696,-1.175741553,-1.148223319,-1.18266374,-0.577034186,-0.595014727,-0.568373833,0
107.1195756,109.0382493,149.8796817,64.38057291,65.52183892,89.0031839,-1.036456758,-1.032636421,-1.0625914,-0.871840281,-0.872891005,-0.858202658,0
117.9746764,122.1213787,160.0882474,65.80726466,68.29794669,88.40455612,-1.207179514,-1.184485028,-1.226884043,-0.484411797,-0.499828066,-0.466536127,0
120.768585,122.3774317,160.724641,64.2874184,65.09836525,84.72067091,-1.331241,-1.330475011,-1.340707771,-0.200823217,-0.201447234,-0.188687237,0
103.0392363,103.5411732,140.3098506,65.62550643,65.88584771,88.49968379,-0.919659313,-0.919213727,-0.927630503,-1.131784788,-1.132035507,-1.127292799,0
97.55019859,95.08848191,128.2205428,69.4029283,67.67618554,90.12432213,-0.680824364,-0.672959008,-0.687462673,-1.51701955,-1.514751516,-1.515090199,0
116.0899834,118.1149419,155.8763143,66.58063824,67.69469544,88.61112526,-1.157517831,-1.157304221,-1.164667438,-0.637832774,-0.637994738,-0.630103264,0
120.7050572,123.6086891,157.2135113,69.64831158,71.26750134,89.99479633,-1.146941948,-1.148510252,-1.147702824,-0.673594549,-0.67262421,-0.670436256,0
114.9539102,91.87495999,138.8581031,52.00793349,42.57616349,62.56389055,-1.711762638,-1.560135545,-1.692760955,0.98607163,0.780276296,0.964912924,0
108.1150583,109.3136691,147.5576284,67.44118166,68.17045667,91.25171943,-0.966630352,-0.962704912,-0.973175753,-1.043584017,-1.045231689,-1.039818574,0
118.964777,122.3135081,158.2721181,62.21385878,63.89462401,81.91983858,-1.37446363,-1.377539417,-1.384499245,-0.083858748,-0.080837341,-0.070397336,0
77.74111694,78.07833583,103.3508246,76.38367431,76.77038094,100.9729383,-0.023651219,-0.018243111,-0.025929159,-1.982500062,-1.976481066,-1.985365575,0
111.8596597,112.0517202,153.133913,62.86120428,62.91216707,85.14065571,-1.204522569,-1.203943114,-1.210344215,-0.52690908,-0.527358384,-0.51870928,0
107.6420056,108.3865358,148.184993,63.71861103,64.1841044,86.7322046,-1.068915345,-1.063757177,-1.084019368,-0.808008896,-0.814166815,-0.791753413,0
91.61623008,90.46931672,123.9626305,70.44508228,69.5330059,94.33221334,-0.523035547,-0.521110958,-0.518886324,-1.716579607,-1.715523698,-1.713833498,0
103.0138689,105.126053,138.8322889,69.31685876,70.6937418,92.6090779,-0.801629153,-0.802055182,-0.808560971,-1.339261171,-1.339343517,-1.336880369,0
112.0568256,113.0471831,144.8497291,72.35953007,72.98476588,92.7949443,-0.893558284,-0.89270258,-0.898341079,-1.188248729,-1.188414457,-1.184686469,0
78.1381295,79.63624101,106.0114209,74.20451871,75.60877128,100.0359205,-0.093007845,-0.092104248,-0.097134907,-1.977206759,-1.97616695,-1.981909261,0
99.45442684,102.3150979,135.7621622,72.16604818,74.19921464,97.67948521,-0.640787325,-0.639951492,-0.647525174,-1.570861026,-1.57106368,-1.570892251,0
118.3145498,103.0528586,139.1424855,66.37539799,59.09081157,77.82605737,-1.186444278,-1.048105216,-1.163286029,-0.52914771,-0.63254099,-0.545482771,0
114.2137269,115.8513514,152.5097033,67.90997852,68.88386712,89.90971932,-1.076087125,-1.073503721,-1.081857434,-0.825119232,-0.826574609,-0.819622312,0
113.2406663,116.4308182,152.3580598,68.18372586,70.11784537,90.98035961,-1.046021261,-1.040201964,-1.052785166,-0.884481391,-0.887643036,-0.878835517,0
112.6108866,118.6561278,150.4954368,70.66893008,74.36315849,93.70737855,-0.954011579,-0.960748897,-0.959911564,-1.070938319,-1.069000003,-1.067429429,0
110.8206913,108.2834207,148.6632536,66.54479129,64.98956928,88.28212821,-1.0536078,-1.053127009,-1.05585372,-0.875263505,-0.875000238,-0.870746831,0
102.0403976,101.4171658,138.6831273,69.44589095,69.00431048,93.54455687,-0.778434867,-0.777183215,-0.780177198,-1.380827021,-1.380684782,-1.378378957,0
113.5376328,112.2624705,151.4922521,66.4352047,65.64965587,87.71419103,-1.11317718,-1.113504996,-1.115891965,-0.745241708,-0.744502632,-0.740313648,0
111.1136575,112.4274774,151.163321,62.4658488,63.28501723,84.12875374,-1.199700112,-1.183401929,-1.204179905,-0.528830542,-0.539685032,-0.522285884,0
110.1599576,108.7315148,144.1853814,69.58389984,68.66592396,90.30950171,-0.942876839,-0.940241438,-0.944243667,-1.098719494,-1.099406885,-1.09615946,0
116.74618,120.0860417,154.5691851,65.26338432,67.0750694,85.53665038,-1.216229225,-1.217113032,-1.224430232,-0.497607254,-0.497126869,-0.488281667,0
106.2971154,108.3605769,147.1463235,64.23942606,65.43619925,88.09902275,-1.036426455,-1.036193343,-1.044692068,-0.902832962,-0.903134666,-0.89683094,0
111.2255639,91.9061493,126.2597342,66.36947514,56.06320087,75.0206533,-1.045138259,-0.911812644,-1.023812717,-0.857906338,-0.90310222,-0.862365582,0
102.4363106,104.4579909,139.0681769,68.17890473,69.45770825,91.7074261,-0.8259958,-0.827429004,-0.831971129,-1.300665427,-1.300551639,-1.297873702,0
110.4720147,113.2001225,149.7603797,66.04945247,67.65173596,88.70205789,-1.060748294,-1.057942168,-1.069418533,-0.850516328,-0.851894493,-0.843821461,0
119.3987914,122.5508184,155.8802817,71.06783699,72.89848476,92.22963987,-1.078858699,-1.079901894,-1.077076321,-0.829458556,-0.828909747,-0.829118661,0
101.9542533,98.06956522,140.3358034,62.89447899,60.47945424,85.66017429,-0.993439516,-0.990483432,-0.995860444,-0.999310752,-0.999921896,-0.994898229,0
106.3121149,106.9401888,146.3766748,63.96452313,64.26350965,87.14859019,-1.047685973,-1.049266678,-1.055158297,-0.881048597,-0.880037278,-0.873892997,0
121.0240305,123.6585505,154.8460903,70.61514334,72.10378772,89.68192589,-1.122537385,-1.123624973,-1.121722653,-0.731213669,-0.730620408,-0.729777537,0
104.2438296,106.7666851,135.3810183,71.67985753,73.35268578,92.3356296,-0.757390673,-0.757435354,-0.762362676,-1.413472207,-1.413470672,-1.41126491,0
118.931185,126.0177755,160.5805094,64.71000755,68.47652447,86.68148954,-1.279168021,-1.286545399,-1.288168326,-0.336364399,-0.330728049,-0.326836157,0
108.9832022,106.9154056,144.8714437,67.25935056,65.97817793,88.61725851,-0.993642159,-0.990613809,-0.992587482,-1.001341649,-1.001946948,-0.999142947,0
106.5438965,109.6757652,138.37632,72.84908734,74.92355767,93.94791683,-0.771074479,-0.772016324,-0.774928235,-1.394158694,-1.394367347,-1.392355398,0
117.7863393,99.49902771,135.2391225,66.59953895,57.69508344,76.27265878,-1.166644285,-1.003314509,-1.14123696,-0.576549885,-0.679046787,-0.590506125,0
117.1622279,119.5039949,152.7350625,69.85342518,71.20746202,90.25403383,-1.069709523,-1.070092529,-1.074137118,-0.838775023,-0.838832616,-0.834110559,0
115.3601695,116.0625757,155.5749849,66.08613958,66.4445458,88.13558837,-1.159767524,-1.160203632,-1.165820248,-0.634074702,-0.63368231,-0.626363444,0
109.2035202,110.4921121,149.0476532,67.9102678,68.67911899,91.69088714,-0.971356175,-0.969337095,-0.981122173,-1.031197915,-1.03176544,-1.024235454,0
104.6950593,104.7832674,144.7462335,63.50049172,63.48488817,86.78458292,-1.027235924,-1.028376171,-1.034822611,-0.922001841,-0.921211955,-0.915488661,0
104.4843035,105.1779626,141.5431393,68.49983734,68.94525709,91.97053509,-0.858208082,-0.855732675,-0.863719583,-1.244977882,-1.245181063,-1.24219022,0
115.1001588,117.4125479,149.9071288,71.69262213,73.11458915,92.69186635,-0.973007454,-0.972571106,-0.975447835,-1.03964731,-1.040045741,-1.0368935,0
107.9938256,108.219964,144.0233085,70.80156498,70.92542914,93.60392073,-0.858137842,-0.856971024,-0.865191277,-1.244689792,-1.244831624,-1.241558961,0
108.8888595,110.6147411,147.96553,67.31010239,68.31600397,90.62429602,-0.988256245,-0.988439783,-0.994355313,-1.005292815,-1.005398887,-1.000629623,0
117.0607258,117.5548688,157.6434783,65.6495173,65.87577288,87.6427557,-1.210193503,-1.210824333,-1.214458282,-0.515411344,-0.514951339,-0.510081354,0
105.7859756,107.0618141,142.9185938,65.37033633,66.10279758,87.49492571,-0.988339291,-0.989082455,-0.99414842,-1.00559539,-1.00535871,-1.000638274,0
111.3046645,94.89158145,133.5480459,63.0588447,55.57748136,75.57607147,-1.153347699,-0.932193185,-1.100145253,-0.58857776,-0.70138833,-0.612414841,0
112.2320512,113.3823517,149.0578045,70.41543668,71.08510947,92.83458066,-0.957110905,-0.956291838,-0.961411822,-1.068760352,-1.068992768,-1.066042948,0
94.42236719,93.40111836,127.8411929,71.91482538,71.194888,96.50610003,-0.535909593,-0.525532545,-0.546019379,-1.686753002,-1.681266296,-1.688782188,0
109.3231119,110.0791838,144.1869801,71.10252335,71.54275276,93.01982468,-0.876854949,-0.876949103,-0.881680269,-1.215982006,-1.215843728,-1.213105402,0
112.1317649,110.7680619,146.3571714,67.42256264,66.60162148,87.30116568,-1.05331216,-1.050636729,-1.0518919,-0.880328275,-0.881567914,-0.878632202,0
107.9248869,107.3497172,139.8550905,69.93380769,69.52989961,89.85541514,-0.884824224,-0.882909287,-0.888855343,-1.202106088,-1.202311806,-1.199016532,0
123.4013079,121.1722941,157.8516616,67.57655847,66.34698287,85.65884401,-1.269866644,-1.268527994,-1.270641669,-0.376394964,-0.377366906,-0.372115674,0
95.92205308,97.55531586,130.227776,71.98134746,73.20324688,97.05177163,-0.571620919,-0.569683768,-0.577352617,-1.657317449,-1.656644891,-1.658349761,0
105.6971954,108.3002363,138.6691494,72.68555107,74.407692,94.58807887,-0.755925869,-0.75750399,-0.762641444,-1.412241439,-1.412437405,-1.410526436,0
113.6225997,115.9844756,152.9133986,64.61935091,65.91182453,86.23346848,-1.176323566,-1.176626976,-1.185085252,-0.593105298,-0.593024682,-0.584756961,0
105.2321905,106.2568665,144.2032984,67.22889401,67.8519461,91.23749306,-0.911657938,-0.908509992,-0.917801453,-1.144012686,-1.144619787,-1.139695593,0
108.5683036,84.65544643,121.5217857,64.64627223,52.00068283,72.22226895,-1.029953197,-0.834677762,-0.996938804,-0.848558803,-0.893702195,-0.854705253,0
109.4656114,111.8557221,146.2791708,69.0808446,70.54761028,91.49019714,-0.941424487,-0.940997287,-0.94880673,-1.094531492,-1.094665807,-1.090139137,0
107.7800047,108.7226637,149.7588947,63.58014999,64.13953612,87.3306988,-1.089701161,-1.084320088,-1.097116417,-0.78491084,-0.788043057,-0.776775184,0
90.19476677,90.96936644,119.6062892,73.10267037,73.70689769,96.12907309,-0.413944535,-0.412536149,-0.416065507,-1.815708135,-1.814823504,-1.815790901,0
102.9804782,103.9445369,138.3504843,66.91560593,67.51436397,88.89577793,-0.871071036,-0.869327741,-0.880719598,-1.211397046,-1.212323728,-1.206613326,0
113.3361109,113.5300184,153.3671197,63.84304902,63.8657768,85.3445276,-1.191882142,-1.195255014,-1.207312323,-0.541548449,-0.537669601,-0.524564731,0
119.2992312,121.051459,154.2283767,70.99216987,71.97710305,91.03692034,-1.076920189,-1.076442253,-1.077025302,-0.829424284,-0.829749615,-0.827400235,0
106.8989454,105.7627171,146.7790323,63.67073352,63.01567875,86.44724467,-1.067676324,-1.058230919,-1.073436963,-0.833480885,-0.837784069,-0.826176722,0
111.4358739,112.9227024,146.5581219,71.21389865,72.12131065,92.93078418,-0.916277375,-0.914459936,-0.918787685,-1.146879635,-1.147532243,-1.14411959,0
86.85772852,88.41527483,118.4296614,71.32812198,72.5477075,96.48909693,-0.383550934,-0.384921519,-0.392416834,-1.831065335,-1.832012951,-1.835094571,0
117.5213801,119.8759615,152.8567308,71.39907914,72.83240345,92.20646715,-1.027742953,-1.023381175,-1.02866478,-0.928329989,-0.930423042,-0.926202189,0
107.495995,86.73317907,122.6653613,66.06526436,54.87564185,75.1082367,-0.973252152,-0.79598011,-0.950820424,-0.9944517,-1.035742103,-0.998133551,0
113.0859801,115.8626551,147.1624069,69.35250824,71.02163543,89.52493547,-1.006627942,-1.005367165,-1.008083545,-0.970357495,-0.971033633,-0.967403134,0
104.2876229,100.3762869,130.7986119,72.50119109,69.8181211,90.22472643,-0.736173741,-0.731584576,-0.734140217,-1.451212659,-1.451172984,-1.448978799,0
79.82540761,70.54986413,95.87934783,74.10839103,65.84001907,88.11315204,-0.134321868,-0.116709359,-0.128303353,-1.975618676,-1.955391365,-1.966675155,0
101.655884,97.2007111,123.7466537,73.15045322,70.19078413,88.51302732,-0.656526713,-0.636106041,-0.653079915,-1.548826556,-1.546072611,-1.545629657,0
100.9084878,97.13255627,126.6534813,73.87754098,71.16226085,92.08104978,-0.626216571,-0.619819276,-0.621563684,-1.600187281,-1.598876718,-1.597922301,0
92.60164848,91.98122826,114.5994569,78.42361078,77.91821424,96.49110482,-0.327797909,-0.324533066,-0.329268338,-1.885308366,-1.883041869,-1.885118305,0
109.5762687,107.97098,139.9486681,73.18595961,72.13227854,92.80645977,-0.821154237,-0.815591457,-0.821750006,-1.314963543,-1.315492884,-1.313168439,0
103.8545669,103.944323,131.9013288,74.55099943,74.79531089,94.24552149,-0.666776359,-0.650049737,-0.655097422,-1.544758959,-1.542718367,-1.542288033,0
74.41817255,70.17928964,92.20936951,76.86737825,73.0114561,94.65615448,0.076497203,0.118431231,0.085889973,-1.980230749,-1.915806114,-1.964088013,0
99.87438716,99.18541079,128.0761402,70.70843553,70.35509675,89.84275247,-0.681430525,-0.666889113,-0.686871673,-1.494541911,-1.490760527,-1.489760978,0
119.6064209,102.3364272,135.9127146,66.30011154,58.04059654,75.3708598,-1.208195613,-1.060902069,-1.163317715,-0.468658402,-0.562524334,-0.49345653,0
100.723022,97.87298053,131.4284901,70.54829188,68.63941487,91.332609,-0.71776497,-0.705280103,-0.71685104,-1.471811332,-1.470401096,-1.469768142,0
110.5471507,105.8459266,138.8013508,66.57205741,64.08617814,83.03710491,-1.042951196,-1.006862673,-1.022916971,-0.890421586,-0.906363757,-0.896075045,0
89.5702477,88.43099078,117.6950173,73.71086845,72.83052036,96.30781876,-0.385416282,-0.376845513,-0.381015036,-1.843178552,-1.83765349,-1.839523626,0
114.7482143,108.2142857,146.1092391,63.25559194,59.87916311,79.82274487,-1.249456777,-1.221465932,-1.237626376,-0.42081188,-0.446357827,-0.426101321,0
105.0320324,99.24558174,130.580173,69.08924191,65.47585305,85.18104159,-0.849001431,-0.830247194,-0.839695458,-1.263188934,-1.264008132,-1.25989671,0
107.164442,105.5228521,134.450283,74.76986427,73.6267768,93.29586055,-0.729790503,-0.72699992,-0.725418165,-1.46095193,-1.461159235,-1.459577212,0
103.2283908,102.9119721,136.9520083,69.70296734,69.62677129,91.74835556,-0.795186743,-0.776952649,-0.79869821,-1.350816844,-1.353520402,-1.348910899,0
107.0784527,103.1569054,140.664578,66.22374244,63.83781548,86.17795274,-0.989601607,-0.982275425,-0.989842927,-1.009154367,-1.011633436,-1.005522563,0
87.58751165,83.3972041,107.9922647,81.33438987,77.48502072,99.71750048,-0.143492448,-0.139934365,-0.142208233,-1.975507901,-1.971395608,-1.972756005,0
128.4427908,123.268622,168.4036591,54.81759185,52.68074813,70.65844651,-1.896113241,-1.87530189,-1.902595725,1.638447557,1.603064042,1.657542251,0
106.3584062,111.0023847,153.4514607,65.62062706,68.43477592,93.73994927,-0.985056222,-0.984382602,-1.00041396,-0.995141288,-0.996535133,-0.987145015,0
115.283493,94.31407517,130.3645542,65.8258664,54.8793756,74.089003,-1.149396168,-1.033369059,-1.136829551,-0.63608758,-0.702749211,-0.64157811,0
117.260678,108.6419492,150.130678,63.09715145,58.55247844,79.97960889,-1.30991627,-1.296523875,-1.311607524,-0.271201148,-0.281872003,-0.265392647,0
113.8277725,111.1461097,147.1482976,68.80849508,67.22371465,88.07636077,-1.039477595,-1.031360088,-1.037827574,-0.905013512,-0.908635279,-0.904041958,0
100.0561386,92.53974986,122.4818861,77.11812051,71.47553035,93.77031596,-0.518771712,-0.509426646,-0.514453706,-1.724921875,-1.721490826,-1.722099631,0
92.4447121,87.55258519,115.9191539,74.92848254,71.03168718,93.37818584,-0.416967348,-0.411873304,-0.416669468,-1.819724048,-1.816500188,-1.81808512,0
102.192865,94.43452706,130.2188354,70.68840487,65.39246202,89.32430168,-0.746955299,-0.740468627,-0.745935869,-1.43661744,-1.435893949,-1.433701267,0
120.5140987,119.1840817,147.6923282,69.58074415,68.78841459,84.57863328,-1.146828568,-1.146559733,-1.149144681,-0.674385871,-0.674441989,-0.670358752,0
105.4560267,101.59043,130.154149,73.00795223,70.35687453,89.50760204,-0.74610717,-0.743220985,-0.741179039,-1.439235873,-1.439033106,-1.438137179,0
102.5684977,104.786501,131.0902629,76.55709508,78.18761914,97.3004473,-0.584953698,-0.583674834,-0.580192305,-1.647448964,-1.647406767,-1.645778635,0
101.9539688,105.7511062,136.7080775,72.04118224,74.93867563,96.24289167,-0.69880002,-0.678106795,-0.687726101,-1.497119516,-1.495491331,-1.497409828,0
100.4007428,96.9798995,126.720166,74.54278194,72.00963532,93.51229006,-0.598472009,-0.596177047,-0.594577626,-1.636718348,-1.635950523,-1.634367287,0
91.6505972,58.93543362,97.87173273,54.95342297,36.82355252,58.90708197,-1.022543974,-0.746529529,-0.967490287,-0.894183437,-0.880117509,-0.90976994,0
93.54561941,96.05204899,123.2614932,76.11394956,78.31231226,99.852675,-0.406194362,-0.390688026,-0.402572691,-1.821584958,-1.812129925,-1.819077292,0
66.39541081,66.6819245,85.06401184,76.12398984,76.48485565,96.98875798,0.283193993,0.287950564,0.280569458,-1.907090099,-1.897557753,-1.911486324,0
93.83042843,95.68987544,125.7035634,74.50839117,76.07379867,99.31579135,-0.457426465,-0.447105661,-0.454810615,-1.779634806,-1.774237716,-1.777617236,0
104.7874616,105.5360585,130.1058456,76.30602874,76.82054485,94.05626638,-0.638912225,-0.637782006,-0.639526655,-1.584206776,-1.584082107,-1.582508754,0
104.4005574,107.9817748,135.7918252,73.6599101,76.17310817,95.15371843,-0.702235377,-0.700638205,-0.706505521,-1.493567075,-1.494023971,-1.492378402,0
83.14397683,85.24208494,102.8402703,80.00142376,81.9972436,98.40502981,-0.071711912,-0.072233901,-0.069025878,-1.990498067,-1.991220613,-1.986355586,0
81.65648621,82.07665986,104.4800817,78.98998124,79.40435299,100.6572044,-0.061820485,-0.059842097,-0.058797617,-1.991684489,-1.98908656,-1.987534121,0
109.5123941,108.9554555,137.6463983,71.79262417,71.40288442,89.56655138,-0.863591402,-0.863664701,-0.862952696,-1.247315281,-1.24725683,-1.245636035,0
109.9483832,113.1280041,138.5855436,76.22481481,78.38157726,95.56377421,-0.742785263,-0.744489349,-0.743199323,-1.440715684,-1.44079525,-1.439553415,0
104.3015365,103.8404975,129.7944485,77.84717422,77.48824136,96.28179269,-0.587465544,-0.586221418,-0.58784141,-1.647909655,-1.647388233,-1.646479175,0
109.5799812,89.9149828,135.3829215,60.80741995,53.05467548,75.39342796,-1.184162411,-0.754252224,-1.101468164,-0.471568411,-0.620915006,-0.505013096,0
118.9674632,123.483318,154.9710938,67.61740231,70.14377237,87.37686578,-1.180702229,-1.182792504,-1.184704113,-0.591269071,-0.590033505,-0.585811451,0
88.98728918,91.17223365,113.795146,78.84451764,80.75778082,100.2608006,-0.236222681,-0.236498895,-0.235300264,-1.93790045,-1.938267907,-1.936353659,0
106.8678742,112.1022691,139.4581608,73.32070306,76.83936276,94.97757572,-0.762745395,-0.765642526,-0.762814289,-1.406439835,-1.406630711,-1.405260878,0
105.4661417,110.9443932,139.1363562,70.7807484,74.3852266,92.72492393,-0.808640649,-0.810997166,-0.813355916,-1.332030292,-1.332190826,-1.330063058,0
112.0131026,115.422206,140.4509222,76.32090736,78.62111511,95.18715448,-0.780836189,-0.780249071,-0.778946311,-1.384098591,-1.384189712,-1.383164406,0
69.10597403,71.3050573,90.86466005,75.87251873,78.36262763,99.25269516,0.195554534,0.204701358,0.197214715,-1.94959488,-1.933093567,-1.945548166,0
104.9808756,107.6351613,132.351106,77.47277181,79.39861825,97.10858617,-0.611431049,-0.612665469,-0.611409172,-1.620057244,-1.620436211,-1.618763987,0
95.98712349,98.05485693,121.8380271,76.36898765,77.97759542,96.37216609,-0.454684212,-0.454892897,-0.453389581,-1.78631951,-1.786456637,-1.784994808,0
80.83803392,82.76168342,104.0542714,78.40935572,80.39484018,100.3796556,-0.052892821,-0.041240573,-0.049157532,-1.987470014,-1.97265349,-1.981585712,0
99.34781705,106.0274428,129.7220374,74.46223855,79.42663867,96.59198202,-0.57567913,-0.577828475,-0.580058451,-1.656093856,-1.657321757,-1.655773353,0
103.4652444,89.76715455,126.268519,65.59159191,58.88735247,80.26880256,-0.899830693,-0.682309198,-0.838269658,-1.108145991,-1.139203606,-1.115757032,0
124.8717073,122.2134146,157.1991463,59.28767922,58.01594033,73.87404392,-1.620108844,-1.620021588,-1.617044159,0.638411424,0.6385301,0.638317125,0
113.0261954,117.5024948,146.3459459,71.29149585,74.0674939,91.6829282,-0.94466882,-0.946301854,-0.948486527,-1.093878964,-1.093746835,-1.090695276,0
94.51692418,92.6446281,116.2488681,76.13247374,74.66624442,92.9471172,-0.428456152,-0.420504407,-0.428174648,-1.807698024,-1.802740526,-1.805832011,0
