var,asm,contrast,correlation,idm,entropy,homogenity,energy,dissimilarity,Class
3297.604716,0.012821378,1517.664381,0.812935457,0.498181531,7.293061129,0.498181531,0.113231523,9.927637487,0
3399.737559,0.011515396,1788.663759,0.791728706,0.414782465,7.835868796,0.414782465,0.107309812,12.12539317,0
2638.288916,0.010784432,1489.433067,0.779866006,0.449993398,7.820783866,0.449993398,0.103848122,10.43357866,0
3037.365279,0.011457368,1807.300209,0.770706582,0.448792847,7.682119319,0.448792847,0.107039096,11.87111963,0
3101.725248,0.012562865,1239.543719,0.833478022,0.512720372,7.544005939,0.512720372,0.112084189,8.56728461,0
3251.616361,0.01116243,1664.084793,0.796252143,0.474690282,7.415282174,0.474690282,0.105652402,11.19877268,0
4018.24821,0.01439978,1512.302996,0.841635084,0.4807555,7.214166203,0.4807555,0.119999082,10.02754482,0
3379.771568,0.010938221,1345.269061,0.834026896,0.477887941,7.790593254,0.477887941,0.104585949,9.369953089,0
3618.13896,0.012371258,1621.271215,0.816962585,0.449948348,7.715879088,0.449948348,0.111226155,11.23914295,0
3849.958776,0.01505964,1372.979493,0.848690443,0.504476552,7.449187552,0.504476552,0.122717724,9.689280478,0
3417.49202,0.013310713,1228.981414,0.847601575,0.490084457,7.704813037,0.490084457,0.115372061,8.954684445,0
3033.676476,0.010914315,1667.056685,0.784465832,0.427098669,7.899189615,0.427098669,0.104471599,11.6752256,0
3778.85496,0.012408227,1584.637514,0.826683081,0.426944763,7.859247298,0.426944763,0.111392222,11.03507494,0
2617.531698,0.0104355,1543.775785,0.772273384,0.460020957,7.900627785,0.460020957,0.102154294,10.66412538,0
2633.028667,0.009633398,1509.030985,0.7772745,0.46905134,7.88187519,0.46905134,0.098149877,10.25678927,0
2139.559254,0.00796178,1044.545003,0.803792603,0.530906826,7.944853571,0.530906826,0.089228807,7.348989141,0
3348.678028,0.008746512,1602.954563,0.806880312,0.48423401,7.962088543,0.48423401,0.093522788,11.20958594,0
3193.819343,0.011759127,1947.808197,0.7663305,0.446568365,7.369168234,0.446568365,0.108439509,12.83157461,0
2569.164792,0.009933195,1561.420892,0.76694733,0.481609576,7.74554599,0.481609576,0.099665415,10.56235202,0
3036.043085,0.010474397,1396.394052,0.813028893,0.508447638,7.675487178,0.508447638,0.102344502,9.342591727,0
3337.391903,0.010537376,1461.41236,0.820386012,0.481883315,7.824260706,0.481883315,0.102651721,9.880764289,0
2436.329505,0.009641171,1334.915365,0.784961678,0.48365423,7.869732067,0.48365423,0.098189465,9.398854225,0
2409.250291,0.009559342,1297.371069,0.787868515,0.502265515,7.813699713,0.502265515,0.097771889,8.966452285,0
2080.65032,0.007795017,1062.079357,0.796669345,0.528086154,7.904749962,0.528086154,0.088289396,7.377914313,0
3392.963705,0.010762779,1266.010849,0.842773372,0.477456598,7.795479877,0.477456598,0.103743813,8.710016085,0
2201.435615,0.007868727,1104.121572,0.799505577,0.544544083,7.937121679,0.544544083,0.088705846,7.687731642,0
3576.653923,0.012540238,1647.253513,0.81284861,0.481434106,7.469709912,0.481434106,0.111983205,10.86931314,0
3175.186499,0.012312791,1238.836572,0.836764749,0.511010412,7.654257876,0.511010412,0.110963014,8.695300904,0
3131.50673,0.013009241,2076.591015,0.750996889,0.461232256,7.220413407,0.461232256,0.11405806,13.39819617,0
3907.326979,0.013012546,1747.201747,0.817278024,0.446263765,7.603523615,0.446263765,0.114072546,11.63176844,0
3341.311103,0.01371475,1516.457446,0.815084446,0.472959524,7.557228119,0.472959524,0.117109991,10.21510078,0
2030.755955,0.007912371,1214.481195,0.769859677,0.527872829,8.110731164,0.527872829,0.088951511,8.546496999,0
3229.585373,0.014196754,1389.724935,0.822951887,0.459901274,7.475013745,0.459901274,0.11915013,10.25492674,0
2948.476682,0.012506284,1783.165629,0.767822766,0.451081522,7.672218327,0.451081522,0.111831498,12.20544902,0
3628.967024,0.014599693,1578.106639,0.821404046,0.454479135,7.423546656,0.454479135,0.120829188,10.71667489,0
3195.542642,0.0126211,1356.041019,0.824962493,0.513634761,7.702538167,0.513634761,0.112343669,9.518572312,0
3243.734912,0.010542389,1348.937259,0.827880742,0.488542505,7.75578608,0.488542505,0.102676137,9.240267327,0
2330.558007,0.009501952,1241.355325,0.789689766,0.535667272,7.672195954,0.535667272,0.097477958,8.468223288,0
4179.625401,0.014146027,1567.777693,0.842074697,0.482816864,7.446739702,0.482816864,0.118937072,10.38288601,0
3292.287612,0.010804396,977.1550539,0.870778772,0.560492374,7.652533637,0.560492374,0.103944199,7.274181562,0
3882.851894,0.012630448,1356.126034,0.851399897,0.49802371,7.42899288,0.49802371,0.112385266,9.058063165,0
3508.275588,0.014465427,1318.688443,0.841805944,0.463429473,7.498394352,0.463429473,0.120272302,9.794167725,0
3422.104032,0.012540018,1277.653984,0.842699592,0.497207204,7.616421576,0.497207204,0.111982222,9.036192416,0
3254.225665,0.011325377,1513.257277,0.81136038,0.460661423,7.822544289,0.460661423,0.106420756,10.51223503,0
3391.718972,0.01052466,1359.881916,0.833020616,0.512272192,7.817159102,0.512272192,0.102589763,9.230673459,0
3187.357602,0.011457831,1751.934264,0.784421596,0.439895643,7.779249144,0.439895643,0.107041259,11.59274923,0
2904.399682,0.012501138,1269.875154,0.820606399,0.482676226,7.573199688,0.482676226,0.111808489,9.011897829,0
4379.733699,0.015768299,1402.049411,0.862025135,0.473680572,7.199554152,0.473680572,0.12557189,9.400500697,0
2746.703138,0.009367942,1291.335175,0.809671776,0.50646507,7.766576035,0.50646507,0.096788129,8.676865625,0
3978.289054,0.011729652,1555.541275,0.836468918,0.451681455,7.672503118,0.451681455,0.108303516,10.34986028,0
3383.754255,0.011447429,1660.684535,0.80296195,0.469140761,7.47362444,0.469140761,0.106992659,11.3298966,0
3394.042305,0.013962429,1302.347977,0.839034183,0.47382003,7.521837787,0.47382003,0.118162722,9.13702649,0
2424.33678,0.009879845,1452.328524,0.769510515,0.49630446,7.786168895,0.49630446,0.099397409,9.91248618,0
3051.206829,0.009889798,986.1409203,0.860896774,0.538704302,7.670441363,0.538704302,0.099447461,7.013638656,0
3192.815918,0.012091477,1279.590486,0.833076019,0.513680204,7.428790976,0.513680204,0.109961251,8.560608546,0
2545.134597,0.009509323,1418.971124,0.782021826,0.491724987,7.824294773,0.491724987,0.09751576,9.729084072,0
2555.923176,0.01051142,938.7628639,0.844848723,0.588099737,7.68002407,0.588099737,0.102525216,6.877002734,0
3134.272525,0.01114065,1268.209384,0.831731165,0.512448334,7.624294189,0.512448334,0.105549276,8.723935542,0
2822.444327,0.011658254,1057.789523,0.84219434,0.540935128,7.662717335,0.540935128,0.107973393,7.820975927,0
2934.628421,0.011175892,1301.548913,0.818497039,0.492852295,7.615272412,0.492852295,0.10571609,8.885781444,0
3086.103965,0.011728707,1126.790546,0.845633747,0.538266484,7.450760646,0.538266484,0.108299157,7.724447888,0
3519.651469,0.010859014,1742.950009,0.801538628,0.481873923,7.314418177,0.481873923,0.104206591,11.58624425,0
3025.611556,0.011016017,1721.333197,0.778553549,0.446570359,7.748986174,0.446570359,0.104957214,11.48635998,0
2887.970391,0.011710415,1481.153068,0.795914465,0.473525389,7.671143471,0.473525389,0.108214673,10.11812298,0
3292.515396,0.010589168,1753.990049,0.789664783,0.464794361,7.538386759,0.464794361,0.102903684,11.88913572,0
3437.938757,0.010964225,1840.290039,0.788874005,0.469136488,7.578426766,0.469136488,0.104710194,12.0574546,0
3235.107602,0.009803991,1733.828665,0.788696547,0.480994095,7.632185812,0.480994095,0.099015102,11.6224237,0
3200.377221,0.012540995,1784.877947,0.78194991,0.48214406,7.367441118,0.48214406,0.111986586,12.12671283,0
3439.468693,0.011295174,1797.668728,0.792814437,0.460164607,7.53115512,0.460164607,0.106278757,12.12078578,0
3230.570135,0.011096665,1663.142585,0.795289589,0.489079374,7.449006659,0.489079374,0.105340709,10.9517981,0
3622.799566,0.013074855,1490.870426,0.829353723,0.514319433,7.093885719,0.514319433,0.114345331,9.854816477,0
3059.586755,0.010299893,1631.927986,0.789466321,0.480967687,7.560031253,0.480967687,0.10148839,10.80033943,0
2703.104608,0.008398429,1303.298768,0.805755401,0.471524556,8.029709775,0.471524556,0.091642942,9.290084277,0
2930.257084,0.009557592,1600.962181,0.785441667,0.495325127,7.776683232,0.495325127,0.097762937,10.69955182,0
2260.698427,0.009947105,1143.941883,0.798094248,0.508798729,7.417927483,0.508798729,0.099735175,8.242495515,0
2675.411293,0.009794185,1102.634505,0.829166098,0.530356519,7.543719212,0.530356519,0.098965577,7.946630822,0
3058.144749,0.010273502,1340.452072,0.820238851,0.505453508,7.495123325,0.505453508,0.101358283,9.340853243,0
3459.62634,0.015829322,1079.803779,0.865013743,0.569007965,7.084024646,0.569007965,0.125814632,8.208336193,0
3345.560213,0.0143711,1246.791603,0.842943278,0.509859344,7.263728944,0.509859344,0.119879525,8.943866477,0
2747.139401,0.009787699,1278.326716,0.811253854,0.515663268,7.454436273,0.515663268,0.098932799,8.751529703,0
3173.091569,0.012801244,1083.863313,0.854164981,0.544369573,6.99859638,0.544369573,0.113142583,7.475736198,0
2880.204408,0.01047912,1283.167548,0.817824769,0.490754943,7.567851066,0.490754943,0.102367571,9.176902949,0
3148.666197,0.009965628,1448.579143,0.812988454,0.490766833,7.461189593,0.490766833,0.099827992,9.804115287,0
2270.303712,0.008648497,1007.186104,0.818454033,0.534151025,7.502471636,0.534151025,0.092997294,7.359353345,0
2870.008762,0.01145912,1509.1694,0.791847034,0.516657622,7.37719507,0.516657622,0.107047278,10.27768822,0
2841.457397,0.011423894,1451.709994,0.796526198,0.496252682,7.447701906,0.496252682,0.106882616,10.04854882,0
3104.914881,0.01251253,1474.718458,0.808108603,0.479455879,7.230653386,0.479455879,0.111859421,10.12180611,0
3504.661795,0.012617013,1994.793215,0.778462148,0.447652648,7.514017558,0.447652648,0.112325477,13.27936203,0
2907.492014,0.007476971,1495.74637,0.795422416,0.492908806,8.142903186,0.492908806,0.086469483,10.24981916,0
2775.827649,0.009968305,1244.283011,0.816908962,0.53310467,7.526772698,0.53310467,0.099841398,8.644312885,0
2662.69584,0.010825587,1320.364343,0.801322495,0.499316234,7.534362504,0.499316234,0.10404608,9.325500454,0
3566.011461,0.012682807,1813.13012,0.797308853,0.474651964,7.403978472,0.474651964,0.112617971,12.45813808,0
3060.170146,0.011175741,1621.414687,0.790564431,0.459262954,7.519859859,0.459262954,0.105715376,11.16165451,0
3250.708808,0.0102434,1376.440286,0.825317994,0.506704458,7.444094825,0.506704458,0.101209683,9.374566478,0
2214.045874,0.007882819,987.6600114,0.817632383,0.523944831,7.739174529,0.523944831,0.08878524,7.15610568,0
3845.56664,0.012719098,2215.47169,0.776370288,0.436209664,7.28309188,0.436209664,0.112778978,14.34040281,0
2525.888979,0.009651696,1296.249546,0.795813603,0.503598153,7.661138394,0.503598153,0.098243048,9.324522345,0
3380.0959,0.012824111,1531.396401,0.815330295,0.498685253,7.108559816,0.498685253,0.11324359,10.36410259,0
2904.235056,0.012782911,1291.478498,0.81811303,0.530646207,7.206674061,0.530646207,0.113061537,8.802709459,0
2624.70141,0.00899042,1280.145869,0.803945871,0.483693086,7.692134239,0.483693086,0.094817825,9.330406676,0
3645.504427,0.011839224,1950.049004,0.788984071,0.457536385,7.371377476,0.457536385,0.108808196,12.97784618,0
3408.022167,0.012590824,1259.677624,0.844083338,0.52655275,6.97991565,0.52655275,0.112208841,8.524054308,0
3516.168642,0.010947236,1793.448221,0.796810248,0.457993051,7.512888216,0.457993051,0.10462904,12.03356944,0
3684.435832,0.012062287,1725.004287,0.810329659,0.446824356,7.447484172,0.446824356,0.109828444,11.8137913,0
3389.941076,0.010470313,1712.089678,0.798395147,0.470902948,7.571361045,0.470902948,0.102324547,11.5379786,0
2461.676301,0.008682406,1384.38081,0.780526444,0.491040208,7.660561546,0.491040208,0.093179427,9.752199021,0
2823.9916,0.009725227,1436.345324,0.797253585,0.482326179,7.792559929,0.482326179,0.098616568,10.29384476,0
3925.198398,0.014221819,1803.083784,0.813276279,0.458550158,7.282575453,0.458550158,0.11925527,12.14553847,0
3227.576862,0.010641117,1691.842892,0.79233977,0.467567354,7.601128823,0.467567354,0.10315579,11.66582783,0
4306.691638,0.018586689,1524.949921,0.849599006,0.507820951,6.631644109,0.507820951,0.136333009,10.14627539,0
3111.817139,0.011279815,1593.369803,0.79616626,0.468239676,7.483981095,0.468239676,0.106206475,11.2655916,0
3598.325885,0.013081927,1523.466308,0.825340454,0.503954006,7.187391779,0.503954006,0.114376252,10.24795383,0
4508.966461,0.021900302,1699.078224,0.841461193,0.496507793,6.388197361,0.496507793,0.147987506,11.28994507,0
3087.364299,0.010561975,1231.783138,0.833731779,0.500118881,7.471888678,0.500118881,0.102771469,8.702699283,0
2793.339866,0.009364619,1407.544399,0.798757323,0.489500793,7.669819746,0.489500793,0.096770959,10.02420787,0
2598.108272,0.009875649,1405.540932,0.787100449,0.480973109,7.55033859,0.480973109,0.099376302,9.762731561,0
2486.684746,0.010200769,731.5755274,0.871782749,0.568489374,7.313604429,0.568489374,0.100998858,5.819161641,0
3337.097504,0.01045433,1684.785205,0.798446923,0.472087386,7.555961628,0.472087386,0.102246419,11.29309768,0
2710.071181,0.010351839,1501.168942,0.783123115,0.48993685,7.555940013,0.48993685,0.101743986,10.38052471,0
3088.017404,0.011011478,1506.225067,0.803938813,0.47996651,7.463624708,0.47996651,0.10493559,10.58282401,0
4006.8873,0.016231323,1397.110459,0.851547832,0.488397744,6.958517186,0.488397744,0.127402211,10.18025217,0
2942.818128,0.010910068,1730.279806,0.772842505,0.457722637,7.648387723,0.457722637,0.104451269,11.94386628,0
2315.996707,0.006756,1121.470012,0.805079662,0.503322888,8.192788626,0.503322888,0.08219489,8.264844392,0
3098.784404,0.009958272,1629.485535,0.791815141,0.465724126,7.69312703,0.465724126,0.099791142,11.4409604,0
3434.118,0.011227898,1717.865733,0.799929855,0.449132942,7.5192517,0.449132942,0.105961774,11.79785018,0
3206.72776,0.010502305,1494.868092,0.810975379,0.485321272,7.508847673,0.485321272,0.102480755,10.4194649,0
2445.464597,0.008880999,1184.513247,0.805032781,0.521655788,7.894886974,0.521655788,0.094239053,8.650938942,0
2994.178571,0.012125247,1444.269607,0.805710081,0.513610547,7.300955617,0.513610547,0.1101147,10.05601571,0
3094.052977,0.011342329,1597.778604,0.794819967,0.464819511,7.528996851,0.464819511,0.10650037,11.34328308,0
2193.222987,0.008373336,954.713405,0.821254609,0.537148778,7.569455921,0.537148778,0.091505936,6.928443257,0
2851.01117,0.010815105,1354.095448,0.808096369,0.510639586,7.551075789,0.510639586,0.103995695,9.690645064,0
1867.39295,0.009144573,831.8463337,0.817842506,0.529646327,7.48184823,0.529646327,0.095627261,6.520878975,0
2925.889455,0.009503624,932.1197823,0.862617139,0.56046251,7.441749351,0.56046251,0.097486531,6.702995722,0
2249.863612,0.009497183,1031.283032,0.813557359,0.53277074,7.424339065,0.53277074,0.097453493,7.770452616,0
2283.41037,0.008966188,873.8031974,0.839404023,0.541891576,7.488434784,0.541891576,0.094689959,6.823013401,0
1881.192121,0.008695346,936.0059436,0.80079819,0.522809162,7.460856546,0.522809162,0.093248841,7.053067092,0
2417.22274,0.01097326,1386.707752,0.777108749,0.501500124,7.36210602,0.501500124,0.104753329,10.06301626,0
1908.202553,0.008068427,894.6897343,0.810090268,0.555001367,7.608094431,0.555001367,0.089824425,6.72510187,0
1687.299228,0.008285781,900.3557314,0.789392708,0.550383879,7.579094245,0.550383879,0.091026263,6.841808306,0
2899.725456,0.011570761,1444.325396,0.800611732,0.48197355,7.458014822,0.48197355,0.107567471,10.18127592,0
3375.21318,0.010266918,1710.23338,0.797861159,0.447934861,7.639675775,0.447934861,0.101325803,11.74091464,0
3296.790259,0.012547861,1330.777985,0.832082319,0.498906897,7.182527916,0.498906897,0.112017233,9.311248011,0
3859.341436,0.012688689,1803.662023,0.810597217,0.467812696,7.147504238,0.467812696,0.112644081,11.98593158,0
2511.8638,0.009849835,1147.990624,0.813991874,0.536180847,7.486123949,0.536180847,0.099246336,8.231098977,0
2711.397805,0.011146425,1179.904774,0.821301976,0.520606437,7.302777834,0.520606437,0.105576633,8.37931462,0
2529.793994,0.010932458,1171.651404,0.811972904,0.503036701,7.292758576,0.503036701,0.104558397,8.267093655,0
2174.192277,0.00921592,1046.10712,0.806079307,0.536445507,7.740727718,0.536445507,0.095999584,7.626221911,0
3070.841699,0.01182316,1245.10945,0.831442024,0.51140678,7.240083421,0.51140678,0.108734353,8.856148967,0
3498.780657,0.01242841,1274.177629,0.845975933,0.520756933,7.362466172,0.520756933,0.111482778,9.090277525,0
3458.176205,0.013011351,1684.616087,0.804144974,0.47577597,7.059649231,0.47577597,0.114067309,11.10018677,0
2479.04897,0.0098289,1095.744229,0.819073272,0.538042924,7.555775469,0.538042924,0.099140811,8.040203824,0
2883.398589,0.012142584,1466.688981,0.797238046,0.472221349,7.352262597,0.472221349,0.110193395,10.23548252,0
2737.45927,0.010957646,1439.963491,0.791759205,0.49644892,7.457864565,0.49644892,0.104678774,10.29602218,0
2743.716999,0.011111866,1308.919454,0.807430684,0.501588661,7.283099253,0.501588661,0.105412837,9.307544834,0
2782.620437,0.011295587,1288.098619,0.812071005,0.504226793,7.264391856,0.504226793,0.106280699,8.994996067,0
1978.133303,0.009645072,1005.655528,0.797345494,0.544109595,7.433505782,0.544109595,0.098209326,7.307873117,0
2104.92709,0.009397213,1089.988067,0.794339285,0.504448493,7.4955415,0.504448493,0.096939225,8.121625711,0
1917.999494,0.008641386,941.3966571,0.802952428,0.548052195,7.539823888,0.548052195,0.092959054,7.032271031,0
2726.304617,0.009849172,1277.131674,0.81022573,0.507737959,7.491197708,0.507737959,0.099242997,8.957875085,0
2706.361568,0.010477744,1171.916285,0.82203567,0.536217267,7.415610625,0.536217267,0.102360854,8.361285667,0
2909.311962,0.010963473,1911.84272,0.752746324,0.415710863,7.595795784,0.415710863,0.104706605,13.80579954,0
1988.179422,0.008706224,816.9100023,0.829573828,0.54238551,7.47996163,0.54238551,0.093307151,6.461987566,0
4186.191867,0.018899755,1659.033134,0.834623636,0.513921685,6.529672885,0.513921685,0.13747638,11.12648659,0
2875.217652,0.008421866,1240.693556,0.822546183,0.461815852,8.255212568,0.461815852,0.091770723,9.6859316,0
3563.409482,0.014559354,1496.638887,0.82644901,0.453753986,7.254659809,0.453753986,0.120662148,11.0774754,0
4242.044623,0.011720864,2061.160775,0.804549569,0.441225788,7.449773786,0.441225788,0.108262941,13.72067523,0
3015.875755,0.01243197,1920.642011,0.758482535,0.46728658,7.368024456,0.46728658,0.111498746,13.42767711,0
3018.88101,0.012028,1336.135966,0.818804124,0.504386678,7.428397754,0.504386678,0.109672239,9.602412272,0
3207.705041,0.014059253,1465.384856,0.814120586,0.516504559,7.074490048,0.516504559,0.118571721,9.895328212,0
3040.070389,0.014168511,1886.684957,0.763183152,0.460673933,7.249064053,0.460673933,0.119031553,12.75695022,0
3708.879641,0.015772178,1220.681819,0.858692806,0.49598688,7.018353065,0.49598688,0.125587334,9.066790747,0
2844.913673,0.009296998,1392.491665,0.803386461,0.524688442,7.515636163,0.524688442,0.096420942,9.569266267,0
2834.092161,0.011366373,1739.521381,0.765197389,0.439801826,7.564662954,0.439801826,0.106613194,12.6869628,0
2531.272041,0.012805536,1525.343036,0.768464668,0.505406275,7.185230499,0.505406275,0.113161549,10.48115016,0
2833.827263,0.011009482,1574.853711,0.782559794,0.47275769,7.516809374,0.47275769,0.104926078,10.74361709,0
4077.894515,0.016437797,1530.357383,0.842005956,0.472967787,6.922659037,0.472967787,0.128209971,10.67492914,0
3171.328149,0.01207272,1647.015732,0.793857246,0.466451445,7.4537714,0.466451445,0.109875932,11.1929379,0
3582.586786,0.012830551,1495.789344,0.827296884,0.466198465,7.408432288,0.466198465,0.113272023,10.77345738,0
3418.258648,0.011640442,1865.365315,0.785655029,0.432430271,7.451831878,0.432430271,0.10789088,12.69585068,0
3172.53256,0.012799239,1631.09478,0.795503806,0.453944005,7.243699837,0.453944005,0.113133721,11.39402912,0
3747.39133,0.01530668,1496.125406,0.833659117,0.47335732,7.050791358,0.47335732,0.123720168,10.76580652,0
3313.55178,0.011133453,1541.946502,0.811264435,0.456312078,7.761615465,0.456312078,0.10551518,11.07899303,0
3478.322186,0.018634945,1296.725129,0.842904882,0.49459394,6.97459729,0.49459394,0.136509873,9.451102323,0
2908.226197,0.009913111,1694.999541,0.774364916,0.47627139,7.813242001,0.47627139,0.099564609,11.64189373,0
2610.110581,0.010094093,1439.072855,0.783900765,0.520039365,7.497853553,0.520039365,0.100469364,9.886086232,0
4321.493726,0.013514015,1659.722096,0.838920546,0.459758184,7.284589983,0.459758184,0.116249796,11.11735014,0
3593.692486,0.013687292,1814.488653,0.798434456,0.462620161,7.295321557,0.462620161,0.1169927,12.03227822,0
2763.440013,0.010437458,1408.953399,0.796926523,0.49344257,7.576794089,0.49344257,0.102163878,9.577580505,0
3113.333685,0.012069527,1629.193644,0.79261425,0.478018889,7.372192121,0.478018889,0.109861399,11.15721371,0
3733.072483,0.012885858,1867.02373,0.799959815,0.464165958,7.650521513,0.464165958,0.113515892,12.73744548,0
3035.127179,0.010636713,1593.482968,0.792122047,0.467415651,7.643621337,0.467415651,0.103134441,10.9749757,0
3502.334935,0.014737237,1234.786543,0.850235446,0.485645705,7.309509035,0.485645705,0.121397021,9.36840018,0
2834.692628,0.012048185,1518.983137,0.788690251,0.468837854,7.398129766,0.468837854,0.109764226,10.41803404,0
3022.798332,0.011577719,1403.722699,0.811564339,0.481412086,7.618118612,0.481412086,0.10759981,10.10143952,0
3309.135887,0.016914481,1102.956394,0.857156268,0.49987357,6.997006072,0.49987357,0.130055685,8.487249555,0
4102.690285,0.015179653,2184.371615,0.789790757,0.48900578,7.209784928,0.48900578,0.123205734,15.14247723,0
3129.592535,0.015308549,1184.660069,0.840855356,0.507986879,7.166958467,0.507986879,0.123727722,8.585134646,0
3588.556755,0.011330507,1989.174978,0.782990711,0.449983641,7.648358176,0.449983641,0.106444856,13.05358999,0
3057.674361,0.009618146,1776.287214,0.774916922,0.44028739,7.905154393,0.44028739,0.098072148,12.56902078,0
3827.123606,0.016456017,1376.389366,0.847586808,0.463223594,7.23684458,0.463223594,0.128281006,10.22962779,0
3860.810011,0.016889399,1405.425599,0.846023241,0.479836957,7.150378619,0.479836957,0.12995922,10.05978534,0
2743.25705,0.010717706,1398.182361,0.797216929,0.490134291,7.870147605,0.490134291,0.103526354,9.960654663,0
3312.948873,0.012415992,1596.188572,0.805868117,0.477058566,7.53126395,0.477058566,0.111427072,11.16292663,0
3465.510871,0.009220551,2116.535283,0.766068466,0.406361211,8.012582648,0.406361211,0.096023698,13.9723663,0
2900.564928,0.011550082,1479.471165,0.796796144,0.470825288,7.607037547,0.470825288,0.107471309,10.56681784,0
3313.690487,0.011547949,1915.78708,0.775771415,0.456428065,7.514734497,0.456428065,0.107461383,13.28871314,0
4115.538877,0.017824599,1870.965464,0.814794508,0.47666674,6.653866131,0.47666674,0.133508798,12.59478212,0
3302.963417,0.014394095,1378.529049,0.827348442,0.497877552,7.302858873,0.497877552,0.119975395,10.36501754,0
2341.059676,0.010655886,1258.528189,0.788149771,0.488755775,7.603115753,0.488755775,0.103227351,9.118474031,0
2996.470991,0.01239291,1653.011493,0.783810344,0.468769791,7.534899086,0.468769791,0.111323447,11.47848888,0
3672.074311,0.009850777,1882.734239,0.79596439,0.430899004,7.764489467,0.430899004,0.099251078,12.48581984,0
2325.242087,0.010593783,1370.651955,0.772361367,0.474513229,7.678703917,0.474513229,0.102926105,9.885253533,0
3276.157359,0.012392703,1828.194202,0.781852628,0.456165101,7.473806028,0.456165101,0.111322516,12.60318664,0
2489.661256,0.010774705,1456.770389,0.773672401,0.459063204,7.692811455,0.459063204,0.103801274,10.58206418,0
2853.568428,0.010630342,1416.659722,0.801137009,0.490640249,7.706833976,0.490640249,0.103103548,10.23842771,0
2643.944583,0.010195039,1387.287298,0.792180746,0.467604949,7.821304085,0.467604949,0.100970487,9.990214841,0
2850.41222,0.008565007,1560.860283,0.785055681,0.458960976,7.951176468,0.458960976,0.092547325,11.32219707,0
3379.167391,0.00947478,1849.986711,0.78510466,0.467195024,7.64190222,0.467195024,0.097338484,12.82045448,0
3307.05813,0.011813452,1824.352995,0.783805359,0.429267521,7.630345134,0.429267521,0.108689704,12.51240359,0
3275.898735,0.010009756,1755.558421,0.78867695,0.464104491,7.738583617,0.464104491,0.100048768,12.17531049,0
2782.526561,0.009365688,1372.111296,0.802208816,0.466951385,7.762474789,0.466951385,0.096776484,9.794734043,0
2793.9634,0.010402183,1571.686189,0.780487785,0.484539861,7.566939573,0.484539861,0.101991093,10.68804028,0
3226.431865,0.010173195,1759.538498,0.785767973,0.440210906,7.742233119,0.440210906,0.100862257,12.23120519,0
4458.203069,0.015918845,1766.764959,0.83466114,0.477925513,6.925644916,0.477925513,0.126169905,11.7274927,0
2842.719513,0.010708834,1658.491372,0.774169549,0.460924241,7.594159308,0.460924241,0.103483497,11.27273596,0
2339.362999,0.00873055,1183.08806,0.798212016,0.520710142,7.820818112,0.520710142,0.093437414,8.733628277,0
3394.589247,0.010443831,1850.365136,0.785826367,0.418248369,7.716385004,0.418248369,0.102195062,12.58186369,0
3918.787721,0.016130497,1547.458525,0.83511648,0.481343914,7.184376883,0.481343914,0.127005893,11.38140606,0
3223.623451,0.009725008,1572.621893,0.803910211,0.469169508,7.941616288,0.469169508,0.098615456,11.22089495,0
2971.55851,0.011059521,1676.546327,0.779971179,0.460343972,7.489457453,0.460343972,0.105164257,11.59767176,0
2440.705518,0.008895714,1269.306382,0.793671107,0.492672898,7.794308255,0.492672898,0.094317092,9.090500032,0
2659.490644,0.010255242,1247.533796,0.810018993,0.506916662,7.692668967,0.506916662,0.101268168,9.241412914,0
3413.760731,0.01388471,1461.907197,0.82367564,0.473157838,7.234935245,0.473157838,0.117833397,10.33963867,0
2590.130107,0.012089258,1377.378589,0.789961018,0.502146496,7.413662772,0.502146496,0.10995116,9.737635156,0
2289.311233,0.008102255,1147.254369,0.799644574,0.507929914,7.998122977,0.507929914,0.090012524,8.4677268,0
2926.864911,0.010574815,1338.389487,0.813911766,0.474330121,7.639670464,0.474330121,0.102833918,9.84442917,0
3180.121738,0.012994168,1653.018526,0.793739712,0.447526281,7.554304019,0.447526281,0.113991966,11.80507605,0
2517.831648,0.010755446,1374.344367,0.785595853,0.480611687,7.420883203,0.480611687,0.103708466,9.740310722,0
3567.952277,0.014733656,1607.22906,0.816174598,0.451857497,7.204915002,0.451857497,0.121382274,11.5186922,0
2665.331356,0.011273161,1158.388872,0.821485673,0.555733369,7.427408738,0.555733369,0.106175144,8.619612766,0
2883.31664,0.009094308,1541.700433,0.78906029,0.489183342,7.719773505,0.489183342,0.095364083,11.00340478,0
3370.863892,0.012026028,1216.109861,0.847180947,0.53760844,7.259216164,0.53760844,0.109663247,8.32157375,0
2579.572388,0.011232514,1478.666576,0.777235839,0.476024498,7.601102743,0.476024498,0.105983554,10.31147223,0
2996.190564,0.011656413,1091.164576,0.845957907,0.551576698,7.337906507,0.551576698,0.107964867,7.723858786,0
3772.701142,0.013939392,1472.672874,0.836706927,0.461488014,7.264367139,0.461488014,0.118065204,10.39637885,0
3607.462769,0.016477819,1319.215984,0.845420543,0.5163985,6.988153709,0.5163985,0.128365956,9.086425813,0
3215.22517,0.014174298,1172.152561,0.845822227,0.524924459,7.351884145,0.524924459,0.119055861,8.482866047,0
3535.800831,0.012990952,1270.620674,0.847699895,0.491212958,7.442086503,0.491212958,0.113977857,8.837253503,0
3327.248771,0.01355075,1301.339437,0.836433303,0.51187797,7.326082603,0.51187797,0.11640769,9.068798427,0
