Bins0,Bins1,Bins2,Bins3,Bins4,Bins5,Bins6,Bins7,Class
3660,0,0,0,0,0,0,10972,0
13833,0,0,0,0,0,0,18784,0
2613,0,0,0,0,0,0,3685,0
5007,0,0,0,0,0,0,14677,0
5460,0,0,0,0,0,0,13861,0
10299,0,0,0,0,0,0,15292,0
21681,0,0,0,0,0,0,17884,0
4236,0,0,0,0,0,0,9688,0
6564,0,0,0,0,0,0,13846,0
14592,0,0,0,0,0,0,14956,0
5685,0,0,0,0,0,0,10363,0
8253,0,0,0,0,0,0,10924,0
3813,0,0,0,0,0,0,11482,0
3639,0,0,0,0,0,0,6136,0
5925,0,0,0,0,0,0,14647,0
6348,0,0,0,0,0,0,11341,0
5685,0,0,0,0,0,0,15331,0
7041,0,0,0,0,0,0,13984,0
10689,0,0,0,0,0,0,12793,0
6228,0,0,0,0,0,0,12406,0
5481,0,0,0,0,0,0,12607,0
5889,0,0,0,0,0,0,11821,0
4164,0,0,0,0,0,0,12592,0
10815,0,0,0,0,0,0,11053,0
3675,0,0,0,0,0,0,10549,0
10005,0,0,0,0,0,0,13231,0
3114,0,0,0,0,0,0,8332,0
5589,0,0,0,0,0,0,10813,0
8736,0,0,0,0,0,0,15904,0
7263,0,0,0,0,0,0,17242,0
12312,0,0,0,0,0,0,17680,0
6132,0,0,0,0,0,0,14350,0
7137,0,0,0,0,0,0,12583,0
5943,0,0,0,0,0,0,9424,0
6411,0,0,0,0,0,0,13024,0
11889,0,0,0,0,0,0,13231,0
11628,0,0,0,0,0,0,18988,0
6546,0,0,0,0,0,0,12250,0
11421,0,0,0,0,0,0,19549,0
6138,0,0,0,0,0,0,15730,0
4575,0,0,0,0,0,0,12661,0
8799,0,0,0,0,0,0,14692,0
3207,0,0,0,0,0,0,8347,0
6489,0,0,0,0,0,0,16303,0
6897,0,0,0,0,0,0,15343,0
5325,0,0,0,0,0,0,8245,0
6759,0,0,0,0,0,0,10351,0
7218,0,0,0,0,0,0,13807,0
10350,0,0,0,0,0,0,14770,0
4701,0,0,0,0,0,0,12481,0
8682,0,0,0,0,0,0,14083,0
6219,0,0,0,0,0,0,8515,0
4308,0,0,0,0,0,0,8464,0
6033,0,0,0,0,0,0,11647,0
5838,0,0,0,0,0,0,14734,0
13227,0,0,0,0,0,0,15010,0
2940,0,0,0,0,0,0,10276,0
4893,0,0,0,0,0,0,11971,0
3507,0,0,0,0,0,0,9574,0
7815,0,0,0,0,0,0,11905,0
4392,0,0,0,0,0,0,12844,0
9474,0,0,0,0,0,0,15982,0
7857,0,0,0,0,0,0,13087,0
3693,0,0,0,0,0,0,13063,0
5064,0,0,0,0,0,0,13288,0
6414,0,0,0,0,0,0,16351,0
7515,0,0,0,0,0,0,12649,0
8697,0,0,0,0,0,0,15628,0
8787,0,0,0,0,0,0,16645,0
16047,0,0,0,0,0,0,25309,0
9666,0,0,0,0,0,0,24181,0
14229,0,0,0,0,0,0,10930,0
6141,0,0,0,0,0,0,9664,0
5112,0,0,0,0,0,0,8803,0
10053,0,0,0,0,0,0,14125,0
13001,0,0,0,0,0,0,14003,0
4176,0,0,0,0,0,0,11572,0
6777,0,0,0,0,0,0,15118,0
4050,0,0,0,0,0,0,8776,0
1836,0,0,0,0,22,0,7551,0
2931,0,0,0,0,0,0,9949,0
5703,0,0,0,0,0,0,11545,0
5133,0,0,0,0,0,0,12067,0
4767,0,0,0,0,0,0,14473,0
4122,0,0,0,0,0,0,10294,0
4500,0,0,0,0,0,0,12391,0
3768,0,0,0,0,0,0,10330,0
5271,0,0,0,0,0,0,13216,0
7632,0,0,0,0,0,0,14608,0
4587,0,0,0,0,0,0,12277,0
3975,0,0,0,0,0,0,10975,0
2574,0,0,0,0,0,0,8962,0
3249,0,0,0,0,0,0,9631,0
6099,0,0,0,0,0,0,9541,0
3216,0,0,0,0,0,0,10336,0
4653,0,0,0,0,0,0,11251,0
4980,0,0,0,0,0,0,8320,0
4677,0,0,0,0,0,0,13675,0
4329,0,0,0,0,0,0,13759,0
5973,0,0,0,0,0,0,16357,0
11484,0,0,0,0,0,0,14488,0
4074,0,0,0,0,0,0,10567,0
1602,0,0,0,0,0,0,5587,0
3252,0,0,0,0,0,0,7984,0
4347,0,0,0,0,0,0,10993,0
5004,0,0,0,0,0,0,12232,0
4425,0,0,0,0,0,0,12865,0
2976,0,0,0,0,0,0,9214,0
4932,0,0,0,0,0,0,13972,0
3666,0,0,0,0,0,0,12454,0
8766,0,0,0,0,0,0,19288,0
5523,0,0,0,0,0,0,11263,0
4272,0,0,0,0,0,0,9571,0
4734,0,0,0,0,0,0,11386,0
4140,0,0,0,0,0,0,13150,0
3066,0,0,0,0,0,0,8806,0
4815,0,0,0,0,0,0,13240,0
2988,0,0,0,0,0,0,8239,0
4443,0,0,0,0,0,0,13645,0
3675,0,0,0,0,0,0,9151,0
4782,0,0,0,0,0,0,12109,0
3714,0,0,0,0,0,0,5224,0
2406,0,0,0,0,0,1,8820,0
1719,0,0,0,0,0,1,7398,0
4143,0,0,0,0,0,0,10135,0
3645,0,0,0,0,0,0,9907,0
8907,0,0,0,0,0,0,12283,0
4884,0,0,0,0,0,0,12580,0
3372,0,0,0,0,0,0,9238,0
5310,0,0,0,0,0,0,14413,0
5052,0,0,0,0,0,0,11404,0
2817,0,0,0,0,0,0,9691,0
5931,0,0,0,0,0,0,16645,0
4185,0,0,0,0,0,0,13795,0
6009,0,0,0,0,0,0,9685,0
5931,0,0,0,0,0,0,12049,0
2457,0,0,0,0,0,0,10405,0
3501,0,0,0,0,0,2,11447,0
3294,0,0,0,0,0,0,10276,0
4218,0,0,0,0,0,0,12274,0
4581,0,0,0,0,0,0,14305,0
1908,0,0,0,0,0,0,7501,0
4221,0,0,0,0,0,0,8641,0
7500,0,0,0,0,0,0,18580,0
4758,0,0,0,0,0,0,14038,0
3690,0,0,0,0,0,0,10570,0
3165,0,0,0,0,0,0,8335,0
2895,0,0,0,0,0,0,9985,0
3906,0,0,0,0,0,0,13114,0
3687,0,0,0,0,0,0,11680,0
4257,0,0,0,0,0,0,14623,0
3846,0,0,0,0,0,0,11521,0
2394,0,0,0,0,0,1,9477,0
4593,0,0,0,0,0,0,14719,0
7275,0,0,0,0,0,0,20272,0
3453,0,0,0,0,0,0,8737,0
3846,0,0,0,0,0,0,10786,0
5226,0,0,0,0,0,0,13261,0
5886,0,0,0,0,0,0,15556,0
5688,0,0,0,0,0,0,15112,0
3537,0,0,0,0,0,0,9343,0
4728,0,0,0,0,0,0,12028,0
2856,0,0,0,0,0,0,9352,0
7824,0,0,0,0,0,0,13120,0
3651,0,0,0,0,0,0,12211,0
6330,0,0,0,0,0,0,16906,0
4389,0,0,0,0,0,0,11416,0
5076,0,0,0,0,0,0,15940,0
6033,0,0,0,0,0,0,14377,0
4719,0,0,0,0,0,0,12961,0
2958,0,0,0,0,0,0,10231,0
3855,0,0,0,0,0,0,13753,0
4806,0,0,0,0,0,0,13609,0
4179,0,0,0,0,0,0,14092,0
4917,0,0,0,0,0,0,13171,0
4035,0,0,0,0,0,0,11305,0
5571,0,0,0,0,0,0,14911,0
3933,0,0,0,0,0,0,11071,0
4773,0,0,0,0,0,0,13579,0
4170,0,0,0,0,0,0,11560,0
3231,0,0,0,0,0,0,9631,0
3006,0,0,0,0,0,0,9148,0
5577,0,0,0,0,0,0,12910,0
3834,0,0,0,0,0,0,11170,0
4749,0,0,0,0,0,0,12211,0
4590,0,0,0,0,0,0,11740,0
4812,0,0,0,0,0,0,14038,0
13278,0,0,0,0,0,0,15010,0
5910,0,0,0,0,0,0,16438,0
7239,0,0,0,0,0,0,12781,0
4950,0,0,0,0,0,0,12595,0
4710,0,0,0,0,0,0,12202,0
6204,0,0,0,0,0,0,13534,0
6177,0,0,0,0,0,0,12238,0
4740,0,0,0,0,0,0,14164,0
3174,0,0,0,0,0,0,10396,0
6381,0,0,0,0,0,0,12796,0
6057,0,0,0,0,0,0,10834,0
3456,0,0,0,0,0,0,10468,0
5178,0,0,0,0,0,0,15811,0
4536,0,0,0,0,0,0,11794,0
4074,0,0,0,0,0,0,13606,0
7203,0,0,0,0,0,0,13387,0
3363,0,0,0,0,0,0,9499,0
4857,0,0,0,0,0,0,11545,0
3564,0,0,0,0,0,0,10660,0
3657,0,0,0,0,0,0,10621,0
4077,0,0,0,0,0,0,11929,0
6192,0,0,0,0,0,0,13120,0
4146,0,0,0,0,0,0,8935,0
3513,0,0,0,0,0,0,9022,0
3570,0,0,0,0,0,0,11662,0
4092,0,0,0,0,0,0,9460,0
4185,0,0,0,0,0,0,11545,0
4095,0,0,0,0,0,0,10129,0
4374,0,0,0,0,0,0,10258,0
4134,0,0,0,0,0,0,12376,0
3843,0,0,0,0,0,0,13021,0
3555,0,0,0,0,0,0,12574,0
3813,0,0,0,0,0,0,11665,0
3708,0,0,0,0,0,0,12340,0
6399,0,0,0,0,0,0,16321,0
3681,0,0,0,0,0,0,11659,0
5580,0,0,0,0,0,0,14503,0
3447,0,0,0,0,0,0,10441,0
4359,0,0,0,0,0,0,13729,0
5517,0,0,0,0,0,0,12193,0
3606,0,0,0,0,0,0,9619,0
3453,0,0,0,0,0,0,10462,0
3645,0,0,0,0,0,0,8863,0
4317,0,0,0,0,0,0,13336,0
3600,0,0,0,0,0,0,12385,0
10305,0,0,0,0,0,0,15595,0
6366,0,0,0,0,0,0,14116,0
4473,0,0,0,0,0,0,11857,0
10059,0,0,0,0,0,0,16474,0
5649,0,0,0,0,0,0,16681,0
7029,0,0,0,0,0,0,18037,0
5229,0,0,0,0,0,0,14491,0
7710,0,0,0,0,0,0,15010,0
6777,0,0,0,0,0,0,17863,0
6600,0,0,0,0,0,0,13528,0
6033,0,0,0,0,0,0,16759,0
6673,4,0,0,0,0,0,17483,0
4581,0,0,0,0,0,0,14347,0
5343,0,0,0,0,0,0,16987,0
5226,0,0,0,0,0,0,14512,0
6390,0,0,0,0,0,0,16375,0
3291,0,0,0,0,0,0,6109,0
3591,0,0,0,0,0,0,9634,0
6507,0,0,0,0,0,0,16639,0
3966,0,0,0,0,0,0,15274,0
6819,0,0,0,0,0,0,14533,0
4728,0,0,0,0,0,0,12562,0
6546,0,0,0,0,0,0,19516,0
6663,0,0,0,0,0,0,14293,0
5856,0,0,0,0,0,0,14716,0
5325,0,0,0,0,0,0,14395,0
5955,0,0,0,0,0,0,13783,0
8382,0,0,0,0,0,6,17605,0
6090,0,0,0,0,0,0,14500,0
5784,0,0,0,0,0,0,13120,0
5085,0,0,0,0,0,0,8803,0
5715,0,0,0,0,0,0,15727,0
6744,0,0,0,0,0,0,17896,0
6963,0,0,0,0,0,0,17650,0
4353,0,0,0,0,0,0,13627,0
4794,0,0,0,0,0,0,12070,0
5688,0,0,0,0,0,0,13624,0
5337,0,0,0,0,0,0,15253,0
9174,0,0,0,0,0,0,16417,0
5358,0,0,0,0,0,0,16972,0
3897,0,0,0,0,0,0,13375,0
5070,0,0,0,0,0,0,13816,0
7140,0,0,0,0,0,0,14728,0
8055,0,0,0,0,0,0,18007,0
6363,0,0,0,0,0,0,17797,0
7164,0,0,0,0,0,0,12466,0
4080,0,0,0,0,0,0,13102,0
5748,0,0,0,0,0,0,12322,0
3414,0,0,0,0,0,0,12706,0
5802,0,0,0,0,0,0,14281,0
4362,0,0,0,0,0,0,14434,0
2964,0,0,0,0,0,0,9226,0
3684,0,0,0,0,0,1,14775,0
10281,0,0,0,0,0,0,17773,0
6690,0,0,0,0,0,0,16990,0
2592,0,0,0,0,0,5,10703,0
6219,0,0,0,0,0,0,15649,0
5442,0,0,0,0,0,0,14686,0
6693,0,0,0,0,0,0,15637,0
3366,0,0,0,0,0,0,7234,0
3741,0,0,0,0,0,0,12499,0
9216,0,0,0,0,0,0,14944,0
7503,0,0,0,0,0,0,17563,0
6435,0,0,0,0,0,0,14509,0
6462,0,0,0,0,0,0,14944,0
6747,0,0,0,0,0,7,13566,0
4725,0,0,0,0,0,0,13762,0
6029,42,0,0,0,44,0,14901,0
5505,0,0,0,0,0,0,16363,0
5241,0,0,0,0,0,0,13555,0
6426,0,0,0,0,0,0,18676,0
4308,0,0,0,0,0,0,11812,0
6144,0,0,0,0,0,0,17428,0
5382,0,0,0,0,0,0,16513,0
6603,0,0,0,0,0,0,18997,0
5937,0,0,0,0,0,0,16639,0
6159,0,0,0,0,0,0,15745,0
5652,0,0,0,0,0,0,17149,0
6756,0,0,0,0,0,0,13408,0
6384,0,0,0,0,0,0,14200,0
4000,12,0,0,0,2,0,10618,0
6309,0,0,0,0,0,0,9058,0
5325,0,0,0,0,0,0,13960,0
5592,0,0,0,0,0,0,12016,0
4872,0,0,0,0,0,0,14440,0
5706,0,0,0,0,0,0,12790,0
4806,0,0,0,0,0,0,12085,0
3900,0,0,0,0,0,0,9988,0
5457,0,0,0,0,0,0,14698,0
4194,0,0,0,0,0,0,11536,0
5346,0,0,0,0,0,0,12118,0
5133,0,0,0,0,0,0,12139,0
8391,0,0,0,0,0,0,17200,0
5865,0,0,0,0,0,0,14725,0
5922,0,0,0,0,0,0,15946,0
7227,0,0,0,0,0,0,18799,0
4986,0,0,0,0,0,0,14752,0
6171,0,0,0,0,0,0,18949,0
4398,0,0,0,0,0,0,12466,0
8423,0,0,0,0,0,0,19361,0
5490,0,0,0,0,0,0,17764,0
4578,0,0,0,0,0,0,10762,0
7785,0,0,0,0,212,1,13906,0
3747,0,0,0,0,0,0,10813,0
11262,0,0,0,0,0,0,13609,0
5520,0,0,0,0,0,0,11593,0
5301,0,0,0,0,0,0,12769,0
4890,0,0,0,0,0,0,16126,0
6651,0,0,0,0,0,0,14809,0
3702,0,0,0,0,0,1,11991,0
10914,0,0,0,0,0,0,17149,0
5904,0,0,0,0,0,0,12982,0
5235,0,0,0,0,0,0,13252,0
5172,0,0,0,0,0,0,15844,0
3891,0,0,0,0,0,0,12601,0
5883,0,0,0,0,0,0,17824,0
4116,0,0,0,0,0,2,12392,0
5880,0,0,0,0,0,0,15943,0
4920,0,0,0,0,0,0,13150,0
5274,0,0,0,0,0,0,14356,0
4975,5,0,0,2,49,0,13057,0
2916,0,0,0,0,0,16,13197,0
6087,0,0,0,0,0,0,14902,0
6372,0,0,0,0,0,0,11338,0
4383,0,0,0,0,0,0,14929,0
5058,0,0,0,0,0,0,14680,0
5313,0,0,0,0,0,0,16147,0
5664,0,0,0,0,0,0,13648,0
6080,0,0,0,0,0,0,11210,0
4839,0,0,0,0,0,0,14881,0
3735,0,0,0,0,0,12,14071,0
4959,0,0,0,0,0,0,13111,0
5916,0,0,0,0,0,0,15259,0
2799,0,0,0,0,0,12,11749,0
5358,0,0,0,0,0,0,6610,0
3129,0,0,0,0,0,0,14143,0
7818,0,0,0,0,0,0,16750,0
8022,0,0,0,0,0,0,13306,0
2244,0,0,0,0,0,5,10295,0
2895,0,0,0,0,0,1,10674,0
6165,3,0,0,0,13,0,15324,0
4761,0,0,0,0,0,0,14125,0
5538,0,0,0,0,0,0,13348,0
5331,0,0,0,0,0,0,14797,0
6306,0,0,0,0,0,0,14104,0
4068,0,0,0,0,0,0,9820,0
3207,0,0,0,0,0,6,11419,0
6981,0,0,0,0,0,0,15349,0
4818,0,0,0,0,0,1,15309,0
6135,0,0,0,0,0,0,18043,0
5892,0,0,0,0,0,0,17788,0
7806,0,0,0,0,0,0,14164,0
8190,0,0,0,0,0,0,18277,0
6660,0,0,0,0,0,0,16105,0
6096,0,0,0,0,0,0,16144,0
11019,0,0,0,0,0,0,20341,0
9147,0,0,0,0,0,0,18265,0
9396,0,0,0,0,0,0,15763,0
10031,0,0,0,0,0,0,16313,0
7335,0,0,0,0,0,0,15865,0
7149,0,0,0,0,0,0,13867,0
5805,0,0,0,0,0,0,16543,0
4656,0,0,0,0,0,0,10684,0
6033,0,0,0,0,0,0,16315,0
5772,0,0,0,0,0,0,9796,0
9435,0,0,0,0,0,0,19090,0
3510,0,0,0,0,0,0,8146,0
7551,0,0,0,0,0,0,12577,0
7314,0,0,0,0,0,0,15451,0
5607,0,0,0,0,0,0,15799,0
6186,0,0,0,0,0,0,13552,0
5226,0,0,0,0,0,0,11665,0
4974,0,0,0,0,0,0,13486,0
8940,0,0,0,0,0,0,17629,0
7080,0,0,0,0,0,0,13945,0
6075,0,0,0,0,0,0,14950,0
6513,0,0,0,0,0,0,19006,0
4290,0,0,0,0,0,0,11695,0
4584,0,0,0,0,0,0,11872,0
8856,0,0,0,0,0,0,12604,0
5640,0,0,0,0,0,0,11470,0
4770,0,0,0,0,0,0,15802,0
3918,0,0,0,0,0,0,9652,0
3807,0,0,0,0,0,0,11197,0
3669,0,0,0,0,0,0,8794,0
3114,0,0,0,0,0,0,9094,0
3204,0,0,0,0,0,0,10366,0
2964,0,0,0,0,0,0,10924,0
3843,0,0,0,0,0,0,11053,0
5154,0,0,0,0,0,0,12310,0
7797,0,0,0,0,0,0,14551,0
4809,0,0,0,0,0,0,14875,0
4278,0,0,0,0,0,0,12178,0
6600,0,0,0,0,0,0,17398,0
4344,0,0,0,0,0,0,11224,0
3282,0,0,0,0,0,0,9934,0
3264,0,0,0,0,0,0,12031,0
4206,0,0,0,0,0,0,12469,0
4749,0,0,0,0,0,0,13159,0
3654,0,0,0,0,0,0,10843,0
4221,0,0,0,0,0,0,8287,0
7353,0,0,0,0,0,0,12811,0
7161,0,0,0,4,811,2,13845,0
5105,6,0,0,0,9,0,15680,0
4542,0,0,0,0,0,0,15868,0
4947,0,0,0,0,0,0,13939,0
4797,0,0,0,0,0,0,11188,0
5727,0,0,0,0,0,3,13900,0
5052,0,0,0,0,0,0,13435,0
5870,7,0,0,28,161,26,14120,0
3816,0,0,0,0,0,0,13366,0
4662,0,0,0,0,0,0,9835,0
3687,0,0,0,0,0,0,9661,0
4542,0,0,0,0,0,0,12694,0
5271,0,0,0,0,0,0,4720,0
6210,0,0,0,0,0,0,12886,0
5319,0,0,0,0,0,0,10801,0
5517,0,0,0,0,0,0,11773,0
8997,0,0,0,0,0,0,15619,0
5382,0,0,0,0,0,0,16513,0
5901,0,0,0,0,0,0,12451,0
4686,0,0,0,0,0,0,11434,0
8391,0,0,0,0,0,0,11929,0
4713,0,0,0,0,0,0,13783,0
4413,0,0,0,0,0,0,9757,0
4980,0,0,0,0,0,0,10360,0
4488,0,0,0,0,0,0,12802,0
2181,0,0,0,0,0,0,6103,0
7050,0,0,0,0,0,0,15280,0
3282,0,0,0,0,0,0,11668,0
4122,0,0,0,0,0,0,11446,0
4884,0,0,0,0,0,0,13603,0
3921,0,0,0,0,0,0,11773,0
6291,0,0,0,0,0,0,12205,0
5067,0,0,0,0,0,0,16375,0
7569,0,0,0,0,0,0,13894,0
4419,0,0,0,0,0,0,13189,0
4452,0,0,0,0,0,0,11878,0
3843,0,0,0,0,0,0,10762,0
3786,0,0,0,0,0,0,10438,0
5985,0,0,0,0,0,0,13954,0
5193,0,0,0,0,0,0,13294,0
4632,0,0,0,0,0,0,13855,0
2709,0,0,0,0,0,3,8824,0
8895,0,0,0,0,1596,6,9631,0
6540,0,0,0,0,0,0,16252,0
4770,0,0,0,0,0,0,15394,0
3516,0,0,0,0,0,0,11125,0
3408,0,0,0,0,0,0,11578,0
4581,0,0,0,0,0,0,15631,0
5196,0,0,0,0,0,0,12094,0
4071,0,0,0,0,0,0,10570,0
5493,0,0,0,0,0,0,14635,0
5571,0,0,0,0,0,0,14449,0
4254,0,0,0,0,0,0,11386,0
4263,0,0,0,0,0,0,11857,0
7233,0,0,0,0,0,0,16021,0
8031,0,0,0,0,0,0,16993,0
5070,0,0,0,0,0,0,14668,0
12336,0,0,0,0,0,0,13744,0
4269,0,0,0,0,0,0,11851,0
6075,0,0,0,0,0,0,13285,0
4806,0,0,0,0,0,0,15514,0
5931,0,0,0,0,0,0,12703,0
7113,0,0,0,0,0,0,12208,0
7518,0,0,0,0,0,0,12502,0
7029,0,0,0,0,0,0,11767,0
5505,0,0,0,0,0,0,15067,0
6543,0,0,0,0,0,0,18727,0
10569,0,0,0,0,0,0,14371,0
4374,0,0,0,0,0,0,6526,0
6291,0,0,0,0,0,0,15613,0
6702,0,0,0,0,0,0,13423,0
6471,0,0,0,0,0,0,11989,0
5319,0,0,0,0,0,0,11971,0
9711,0,0,0,0,0,0,9574,0
6114,0,0,0,0,0,0,13126,0
8352,0,0,0,0,0,0,17728,0
5025,0,0,0,0,0,0,13879,0
4380,0,0,0,0,0,0,12892,0
6333,0,0,0,0,0,0,14149,0
3924,0,0,0,0,0,0,15916,0
3753,0,0,0,0,0,0,10027,0
4386,0,0,0,0,0,0,11419,0
5049,0,0,0,0,0,0,11815,0
5178,0,0,0,0,0,0,15280,0
5409,0,0,0,0,0,0,14755,0
4746,0,0,0,0,0,0,12544,0
5172,0,0,0,0,0,0,10072,0
3894,0,0,0,0,0,0,12508,0
6441,0,0,0,0,0,0,19015,0
6063,0,0,0,0,0,0,13297,0
5898,0,0,0,0,0,0,16342,0
6786,0,0,0,0,0,0,11566,0
3963,0,0,0,0,0,0,11731,0
5532,0,0,0,0,0,0,15004,0
7719,0,0,0,0,0,0,13297,0
4620,0,0,0,0,0,0,13468,0
4815,0,0,0,0,0,0,13456,0
5385,0,0,0,0,0,0,12199,0
5505,0,0,0,0,0,0,13399,0
3390,0,0,0,0,169,0,14094,0
4299,0,0,0,0,0,0,12211,0
5091,0,0,0,0,0,0,12589,0
11382,0,0,0,0,0,0,13708,0
5994,0,0,0,0,0,0,11026,0
4062,0,0,0,0,0,3,12577,0
4434,0,0,0,0,0,0,11134,0
4731,0,0,0,0,0,0,14989,0
4878,0,0,0,0,0,0,13192,0
6873,0,0,0,0,0,0,12487,0
11082,0,0,0,0,0,0,16150,0
5232,0,0,0,0,627,0,16045,0
5880,0,0,0,0,0,0,16450,0
8625,0,0,0,0,0,0,20635,0
12639,0,0,0,0,0,0,19036,0
4716,0,0,0,0,0,0,11032,0
10935,0,0,0,0,0,0,16309,0
7536,0,0,0,0,0,0,14434,0
8844,0,0,0,0,0,0,15724,0
8082,0,0,0,0,0,0,17494,0
5922,0,0,0,0,0,0,11794,0
7602,0,0,0,0,0,0,14221,0
7044,0,0,0,0,0,0,17980,0
5160,0,0,0,0,0,0,10444,0
5214,0,0,0,0,0,0,14524,0
5100,0,0,0,0,0,0,14368,0
6153,0,0,0,0,0,0,12307,0
3330,0,0,0,0,0,0,11404,0
5022,0,0,0,0,0,0,15550,0
5808,0,0,0,0,0,0,16912,0
4239,0,0,0,0,0,0,12271,0
4221,0,0,0,0,0,1,15798,0
2808,0,0,0,0,0,0,9727,0
5853,0,0,0,0,29,0,15524,0
4545,0,0,0,0,0,0,13135,0
6735,0,0,0,0,0,0,15841,0
7314,0,0,0,0,0,0,18748,0
5577,0,0,0,0,0,0,16663,0
4644,0,0,0,0,0,0,16816,0
5220,0,0,0,0,0,0,13195,0
6018,0,0,0,0,0,0,17662,0
7509,0,0,0,0,0,0,10978,0
4863,0,0,0,0,0,0,10777,0
12605,167,0,1,51,173,2,15064,0
9270,0,0,0,0,0,0,18730,0
12414,0,0,0,0,0,0,13396,0
4329,0,0,0,0,0,0,13705,0
7134,0,0,0,0,0,0,19333,0
5766,0,0,0,0,0,0,14317,0
3621,0,0,0,0,0,0,10267,0
6714,0,0,0,0,0,0,9688,0
5616,0,0,0,0,0,0,14539,0
8214,0,0,0,0,0,0,14578,0
5082,0,0,0,0,0,0,13333,0
6264,0,0,0,0,0,0,15604,0
8667,0,0,0,0,0,0,17395,0
5100,0,0,0,0,0,0,11140,0
5085,0,0,0,0,0,0,13711,0
6678,0,0,0,0,0,0,11674,0
5934,0,0,0,0,0,0,13750,0
6102,0,0,0,0,0,0,13528,0
4836,0,0,0,0,0,0,13234,0
4797,0,0,0,0,0,0,10570,0
6381,0,0,0,0,0,0,10510,0
4503,0,0,0,0,0,0,13585,0
5724,0,0,0,0,0,0,12763,0
4524,0,0,0,0,26,16,14338,0
4131,0,0,0,0,0,0,11617,0
1653,0,0,0,0,0,1,5262,0
4791,0,0,0,0,0,0,6655,0
5496,0,0,0,0,0,0,14824,0
5241,0,0,0,0,0,0,13255,0
7473,0,0,0,0,0,0,19585,0
5388,0,0,0,0,0,0,12700,0
2673,0,0,0,0,0,0,7792,0
11988,0,0,0,0,0,0,13288,0
5157,0,0,0,0,0,0,13339,0
4587,0,0,0,0,0,0,15151,0
5481,0,0,0,0,0,0,14647,0
4239,0,0,0,0,0,0,12652,0
4941,0,0,0,0,0,0,12241,0
7011,0,0,0,0,0,0,15781,0
6459,0,0,0,0,0,0,13696,0
4932,0,0,0,0,0,0,13792,0
7965,0,0,0,0,0,0,15751,0
5421,0,0,0,0,0,0,14734,0
5922,0,0,0,0,0,0,10654,0
4653,0,0,0,0,0,0,12529,0
10788,0,0,0,0,0,0,16996,0
6234,0,0,0,0,0,0,12226,0
6318,0,0,0,0,0,0,15505,0
2691,0,0,0,0,0,15,9175,0
4272,0,0,0,0,0,0,11104,0
4707,0,0,0,0,0,0,14179,0
6048,0,0,0,0,0,0,14833,0
5571,0,0,0,0,0,0,14167,0
5034,0,0,0,0,0,0,12256,0
6798,0,0,0,0,0,0,15922,0
3597,0,0,0,0,0,0,11008,0
5703,0,0,0,0,0,0,12277,0
5094,0,0,0,0,0,0,15061,0
6102,0,0,0,0,0,0,15088,0
4362,0,0,0,0,0,0,14542,0
5637,0,0,0,0,0,0,18523,0
4437,0,0,0,0,0,0,13543,0
6927,0,0,0,0,0,0,11977,0
5850,0,0,0,0,0,0,11917,0
6519,0,0,0,0,0,0,18937,0
5538,0,0,0,0,0,0,13930,0
6324,0,0,0,0,0,0,16396,0
7404,0,0,0,0,0,0,17020,0
5064,0,0,0,0,0,0,14113,0
3870,0,0,0,0,0,0,11425,0
3516,0,0,0,0,0,0,12214,0
4020,0,0,0,0,0,0,7420,0
4680,0,0,0,0,0,0,13816,0
4347,0,0,0,0,0,0,11020,0
6723,0,0,0,0,0,0,15502,0
5673,0,0,0,0,0,0,14539,0
10470,0,0,0,0,0,0,13708,0
5847,0,0,0,0,0,0,15178,0
5067,0,0,0,0,0,0,11824,0
5499,0,0,0,0,0,0,12589,0
2583,0,0,0,0,0,1,11331,0
5769,0,0,0,0,0,0,10687,0
4764,0,0,0,0,0,0,14140,0
5175,0,0,0,0,0,0,14110,0
1827,0,0,0,0,0,0,6727,0
4953,0,0,0,0,0,0,14731,0
6237,0,0,0,0,0,0,15586,0
4533,0,0,0,0,0,0,11797,0
5376,0,0,0,0,0,0,13420,0
6348,0,0,0,0,0,0,13390,0
3897,0,0,0,0,0,0,16258,0
5313,0,0,0,0,0,0,13174,0
7038,0,0,0,0,0,0,10942,0
4374,0,0,0,0,0,0,15256,0
5370,0,0,0,0,0,0,12538,0
4377,0,0,0,0,0,0,12199,0
6570,0,0,0,0,0,0,13585,0
5433,0,0,0,0,0,0,15583,0
4944,0,0,0,0,0,0,12964,0
3921,0,0,0,0,0,0,11446,0
4488,0,0,0,0,0,0,8902,0
5781,0,0,0,0,0,0,16969,0
6189,0,0,0,0,0,0,10831,0
3627,0,0,0,0,0,0,10978,0
4329,0,0,0,0,0,0,9586,0
3714,0,0,0,0,0,0,11290,0
3858,0,0,0,0,0,0,11836,0
3516,0,0,0,0,0,0,9310,0
4485,0,0,0,0,0,0,11644,0
4695,0,0,0,0,0,0,11425,0
3561,0,0,0,0,0,0,11491,0
3588,0,0,0,0,0,0,9238,0
2379,0,6,0,0,0,27,12592,0
7356,0,0,0,0,0,0,13180,0
4683,0,0,0,0,0,0,13777,0
4398,0,0,0,0,0,0,12874,0
5622,0,0,0,0,0,0,16246,0
3783,0,0,0,0,0,0,11167,0
4506,0,0,0,0,0,0,13909,0
5082,0,0,0,0,0,0,14158,0
5835,0,0,0,0,0,0,16060,0
