Bins0,Bins1,Bins2,Bins3,Bins4,Bins5,Bins6,Bins7,Class
5574,0,0,0,12,148,0,13578,1
5442,0,0,0,0,0,0,14686,1
3888,0,0,0,0,227,0,10382,1
5499,0,0,0,0,268,0,13410,1
2662,0,0,0,131,113,0,9302,1
4848,0,0,0,0,69,0,10777,1
3366,0,0,0,0,0,0,7444,1
5430,0,0,0,0,160,0,14946,1
5130,0,0,0,6,208,0,14340,1
6201,8,0,0,11,150,10,15515,1
3037,0,0,0,170,70,0,11328,1
4029,0,0,0,17,131,0,10455,1
5823,0,23,56,0,254,0,13564,1
3761,0,0,0,115,49,0,12204,1
2763,0,0,0,121,143,0,9517,1
3177,0,0,0,33,168,0,9838,1
3786,0,0,0,220,61,0,10574,1
3555,0,0,0,0,147,0,10858,1
4923,0,0,0,160,62,0,16261,1
6804,0,0,0,0,0,0,12826,1
9063,0,0,0,0,162,0,18451,1
3398,0,0,0,33,91,0,13378,1
3783,0,0,0,122,70,0,12517,1
5589,0,0,0,0,105,0,12016,1
4464,0,0,0,0,100,0,11529,1
4740,0,0,0,9,138,0,14833,1
5523,0,0,0,87,177,0,15202,1
3439,2,0,0,4,160,0,12515,1
3274,0,0,0,1,122,0,11979,1
2940,3,0,2,10,99,0,11206,1
3093,0,0,0,0,113,0,9002,1
7406,30,0,0,0,52,0,17968,1
2682,0,0,0,0,0,0,8236,1
3396,0,0,0,47,41,0,9978,1
2964,0,0,0,48,66,0,9385,1
3750,0,0,0,33,35,0,8726,1
4050,0,0,0,0,141,0,10813,1
5856,0,0,0,0,0,0,12940,1
4307,0,0,0,0,145,0,13012,1
4011,0,0,0,0,126,0,12355,1
5523,0,0,0,0,75,0,14140,1
2970,0,0,0,0,0,0,9565,1
12486,0,0,0,0,110,0,18944,1
4785,0,0,0,6,323,0,13373,1
5268,0,0,0,0,136,0,11868,1
4128,0,0,0,0,115,0,12267,1
7179,0,0,0,0,0,0,10093,1
3264,0,0,0,0,209,0,12221,1
3610,0,0,0,65,73,0,10140,1
5502,0,0,0,6,109,0,14538,1
2940,0,0,0,11,54,0,11165,1
4532,0,0,0,55,60,0,15073,1
7533,0,0,0,0,82,0,14280,1
14220,0,0,0,0,77,0,17867,1
6909,0,0,0,0,117,0,11824,1
3982,0,0,0,17,115,0,12342,1
2234,0,0,0,90,73,0,9139,1
5694,0,0,0,0,142,0,12624,1
3390,0,0,0,0,0,0,10888,1
6072,0,0,0,0,147,0,15223,1
4531,0,0,0,31,107,0,14643,1
4093,1,0,0,11,173,0,14137,1
3582,0,0,0,2,142,0,12004,1
4214,0,0,0,39,335,0,12702,1
5166,5,0,0,0,151,0,12748,1
4722,0,0,0,0,214,0,12300,1
6996,0,0,0,0,140,0,13808,1
5361,0,0,0,79,130,0,12926,1
5067,0,0,0,59,215,0,15231,1
5118,0,0,0,8,233,0,10734,1
3097,0,0,0,11,49,0,9378,1
3672,0,0,0,29,232,0,10345,1
3993,3,0,3,0,5,0,9566,1
2546,0,0,0,44,266,0,8371,1
3048,0,0,0,16,42,0,9774,1
15903,0,0,0,0,29,0,14549,1
5240,26,0,0,0,83,0,14806,1
3546,0,0,0,0,71,0,10643,1
5194,2,0,0,12,117,0,14359,1
5082,0,0,0,6,192,0,15310,1
6618,0,0,0,18,94,0,18972,1
6216,0,0,0,0,197,0,17267,1
9084,0,0,0,0,38,0,15890,1
6489,0,0,0,0,41,0,15818,1
5295,0,0,0,21,104,0,16475,1
4673,0,0,0,68,54,0,15360,1
6222,0,0,0,21,113,0,16409,1
5736,45,0,0,0,54,0,15625,1
5332,0,0,0,9,142,0,15923,1
4512,0,0,0,0,219,0,14119,1
4320,1,0,0,1,28,0,11380,1
3960,0,0,0,10,79,0,13604,1
6048,8,0,0,1,41,0,16142,1
4629,0,0,0,0,160,0,16617,1
7192,0,0,0,30,131,0,23689,1
4967,0,0,0,9,89,0,13350,1
4791,0,0,0,46,84,0,15651,1
4371,0,0,0,62,93,0,14786,1
6751,14,0,0,0,139,0,15426,1
4962,0,0,0,47,69,0,15077,1
5262,0,0,0,2,135,0,14897,1
4026,0,0,0,0,80,0,9809,1
8550,0,0,0,3,181,0,17754,1
4392,0,0,0,15,120,0,12364,1
10464,0,0,0,0,71,0,14405,1
6207,0,0,0,15,283,0,15318,1
7431,0,0,0,3,359,0,18632,1
8415,0,0,0,38,45,0,17021,1
4587,0,0,0,88,200,0,12814,1
5578,1,0,0,3,187,0,14386,1
5301,0,0,0,0,144,0,14767,1
3631,0,0,0,91,53,0,13185,1
4278,0,0,0,126,636,0,11008,1
4509,0,0,0,0,119,0,10322,1
3978,0,0,0,12,168,0,14938,1
4083,0,0,0,0,246,0,7825,1
5314,0,0,1,225,237,0,10316,1
6864,0,0,0,0,315,0,17941,1
7197,0,0,0,0,208,0,19149,1
4977,0,0,0,0,130,0,12573,1
5376,0,0,0,0,120,0,11740,1
4950,0,0,0,0,109,0,12231,1
3804,0,0,0,53,256,0,12397,1
3261,0,0,0,9,81,0,7249,1
6552,0,0,0,3,310,0,16335,1
2772,0,0,0,346,1054,0,8972,1
2937,0,0,0,30,135,0,9106,1
3411,0,0,0,18,174,0,9967,1
3083,0,0,0,75,252,0,9452,1
9450,0,0,0,0,0,0,8620,1
9282,0,0,0,0,102,0,12784,1
6109,6,0,0,5,91,0,15657,1
5172,0,0,0,0,219,0,13894,1
3003,0,0,0,1,166,0,7985,1
2622,0,0,0,8,48,0,8240,1
4605,0,0,0,62,177,0,13616,1
6028,0,0,0,8,16,0,13269,1
4619,5,0,0,1,30,0,14666,1
2952,0,0,0,84,249,0,9904,1
4872,0,0,0,124,245,0,13174,1
5780,0,0,0,54,72,0,14678,1
4278,0,0,0,20,65,0,11685,1
4195,3,0,0,25,78,0,10703,1
2109,0,0,0,18,242,0,6185,1
4589,0,0,0,3,121,0,12523,1
5016,0,0,0,0,177,0,17047,1
5898,0,0,0,4,93,0,15411,1
6825,0,0,0,0,71,0,13640,1
4734,0,0,0,6,82,0,10545,1
7950,0,0,0,0,83,0,14951,1
9372,0,0,0,0,78,0,13624,1
6042,0,0,0,0,74,0,12371,1
5458,0,0,0,15,61,0,13352,1
4209,0,0,0,0,0,0,10777,1
5511,0,0,0,4,112,0,13223,1
4943,0,0,0,35,45,0,11433,1
7191,0,0,0,0,91,0,14124,1
3459,0,0,0,0,0,0,10111,1
5022,0,0,0,5,110,0,11727,1
2355,0,0,0,84,123,0,10264,1
6209,0,0,0,0,74,0,13437,1
17637,0,0,0,1,42,0,23730,1
3225,0,0,0,23,69,0,9227,1
5433,0,0,0,23,33,0,11975,1
2450,72,0,0,0,46,0,8032,1
7284,0,0,0,0,0,0,10312,1
8740,0,0,0,15,33,0,16488,1
6165,0,0,0,25,102,0,14244,1
7314,0,0,0,60,36,0,17530,1
3827,0,0,0,26,28,0,12629,1
8415,0,0,0,0,74,0,14747,1
4080,0,0,0,6,223,0,11820,1
5010,0,0,0,0,140,0,14210,1
3755,0,0,0,7,95,0,10703,1
9123,0,0,0,0,98,0,17312,1
4527,19,0,0,0,17,0,12673,1
5820,0,0,0,8,55,0,14245,1
5280,0,0,0,0,87,0,13093,1
8916,0,0,0,0,56,0,18086,1
4081,0,0,0,6,84,0,11958,1
10128,0,0,0,0,60,0,16156,1
5218,0,0,0,5,116,0,14291,1
5523,0,0,0,4,92,0,13666,1
6765,0,0,0,0,34,0,13140,1
4863,0,0,0,0,116,0,12839,1
2860,3,0,0,18,53,0,9838,1
6069,0,0,0,0,207,0,12574,1
4155,0,0,0,0,250,1,11918,1
6224,0,0,0,0,106,0,15430,1
5611,0,0,0,10,102,0,16853,1
11388,0,0,0,0,46,0,18615,1
7707,0,0,0,0,218,0,16073,1
3480,0,0,0,0,75,0,8953,1
4260,0,0,0,2,91,0,12667,1
8895,0,0,0,0,71,0,15674,1
4863,0,0,0,0,74,0,10067,1
4014,0,0,0,2,72,0,9374,1
4921,0,0,0,51,50,0,15967,1
3417,0,0,0,116,956,0,10116,1
3326,0,0,0,31,61,0,10152,1
5404,0,0,0,1,201,0,14606,1
8805,0,0,0,4,61,0,18806,1
4005,0,0,0,4,46,0,8408,1
9513,0,0,0,0,66,0,11365,1
3312,0,0,0,83,105,0,9008,1
4894,0,0,0,105,229,0,12860,1
4311,2,0,0,0,26,0,9759,1
5046,0,0,0,0,1,0,9777,1
4040,0,0,0,8,593,0,11815,1
3565,177,0,0,16,777,0,12284,1
4290,0,0,0,0,233,0,11207,1
3393,0,0,0,29,101,0,8685,1
6567,0,0,0,0,125,0,11342,1
4731,0,0,0,42,313,0,9918,1
3030,0,0,0,99,94,0,8577,1
4686,0,0,0,3,214,0,10827,1
5214,0,0,0,0,125,0,12350,1
5340,0,0,0,0,14,0,13142,1
10536,0,0,0,0,133,0,16806,1
5040,1,0,0,0,411,0,12969,1
9237,0,0,0,3,46,1,14873,1
4734,0,0,0,0,233,0,13667,1
5032,0,0,0,18,124,0,11726,1
7218,0,0,0,9,231,0,13900,1
4317,0,0,0,16,131,0,8602,1
4065,0,0,0,29,296,0,13698,1
11469,0,0,0,0,134,0,15437,1
3576,0,0,0,0,128,0,8804,1
3546,0,0,0,0,144,0,9190,1
3777,0,0,0,0,130,0,8955,1
2985,0,0,0,0,161,0,8654,1
4024,31,0,0,0,27,0,11648,1
2556,0,0,0,0,93,0,7651,1
5368,0,0,0,0,198,0,10128,1
1017,0,0,0,0,0,0,4303,1
2334,0,0,0,0,40,0,5364,1
4038,0,0,0,0,100,0,9750,1
3291,0,0,0,0,185,0,9404,1
1644,0,0,0,0,0,0,4096,1
3477,0,0,0,0,101,0,8885,1
4170,0,0,0,0,0,0,10834,1
4107,0,0,0,0,122,0,12635,1
4806,0,0,0,24,227,0,13667,1
3030,0,0,0,0,54,0,10132,1
2943,0,0,0,0,0,0,9265,1
3399,0,0,0,0,75,0,8734,1
4509,0,0,0,0,340,0,9756,1
4401,0,0,0,0,108,0,10051,1
3399,0,0,0,0,154,0,8910,1
4131,0,0,0,0,124,0,11121,1
5496,0,0,0,2,160,0,12412,1
2912,0,0,0,16,131,0,8141,1
4626,0,0,0,0,0,0,9382,1
3651,0,0,0,4,327,0,9588,1
3891,0,0,0,0,89,0,10298,1
3564,0,0,0,0,162,0,8809,1
4971,0,0,0,0,100,0,11793,1
4104,0,0,0,0,256,0,11733,1
4648,0,0,0,5,224,0,10817,1
2019,0,0,0,19,99,0,4815,1
3747,0,0,0,0,125,0,8282,1
4293,0,0,0,0,134,0,11702,1
2478,0,0,0,0,98,0,5978,1
3477,0,0,0,0,28,0,11127,1
2913,0,0,0,0,155,2,9120,1
2766,0,0,0,103,32,0,10315,1
3057,0,0,0,0,274,0,9204,1
3096,0,0,0,0,122,0,5618,1
5289,0,0,0,0,222,0,9130,1
5604,0,0,0,0,143,0,15197,1
3282,0,0,0,156,58,0,11508,1
3336,0,0,0,0,242,0,10337,1
5427,0,0,0,0,154,0,13305,1
2632,0,0,0,16,50,0,8802,1
4605,0,0,0,0,229,0,12030,1
6580,0,0,0,5,960,0,14425,1
5268,0,0,0,0,127,0,11877,1
3771,0,0,0,0,130,0,10359,1
4830,0,0,0,6,153,0,11503,1
3501,0,0,0,1,142,0,10280,1
3729,0,0,0,0,0,0,10531,1
2991,0,0,0,0,91,0,10488,1
4140,0,0,0,0,82,0,11118,1
4371,0,0,0,0,109,0,12984,1
3442,0,0,0,103,83,0,11358,1
3936,0,0,0,0,200,0,8744,1
12852,0,0,0,0,0,0,12421,1
4929,0,0,0,26,149,0,13800,1
4944,0,0,0,0,166,0,11754,1
2468,0,0,0,173,88,0,6917,1
5589,0,0,0,0,0,0,8689,1
4917,0,0,0,0,139,0,11403,1
4209,0,0,0,0,205,0,12096,1
4281,0,0,0,59,160,0,13189,1
2859,0,0,0,0,28,0,6231,1
2946,0,0,0,0,169,0,8685,1
4822,0,0,0,34,115,0,15601,1
4859,15,0,0,4,129,0,14731,1
8130,0,0,0,0,123,0,12319,1
3792,0,0,0,9,253,0,11178,1
6291,0,0,0,32,94,0,16348,1
6561,0,0,0,1,271,0,15035,1
8127,0,0,0,0,246,0,15199,1
7650,0,0,0,0,570,0,17860,1
4185,0,0,0,1,247,0,13637,1
5404,14,0,0,3,86,0,16388,1
3972,0,0,0,89,72,0,15188,1
3826,0,0,0,90,40,0,12503,1
5226,0,0,0,0,281,0,18065,1
5299,17,0,0,0,92,0,11840,1
4800,0,0,0,0,772,0,13605,1
3909,0,0,0,157,90,0,10485,1
6279,0,0,0,4,118,0,13919,1
5226,0,0,0,13,640,0,13118,1
6648,1,0,0,40,272,0,15111,1
4914,0,0,0,5,195,0,13301,1
6526,0,0,0,48,135,0,16491,1
4182,0,0,0,5,415,0,15553,1
3967,0,0,0,100,96,0,14741,1
7551,0,0,0,47,265,0,17203,1
4716,0,0,0,0,181,0,9663,1
3641,25,0,0,5,119,0,14298,1
4962,0,0,0,80,1337,0,14193,1
5095,0,0,0,76,174,0,16115,1
6026,0,0,0,87,74,0,17493,1
4014,0,0,0,49,117,0,13509,1
6049,0,0,0,165,213,0,16773,1
3757,0,0,0,110,51,0,10714,1
4919,0,0,0,242,120,0,16614,1
4149,0,0,0,126,58,0,10299,1
8922,0,0,0,12,219,0,18847,1
2999,2,0,0,17,230,0,10142,1
3612,0,0,0,0,303,0,9475,1
5106,0,0,0,4,95,0,14815,1
3690,1,0,0,40,88,0,12274,1
4842,0,0,0,160,655,0,12263,1
5655,0,0,0,0,8,0,13241,1
3629,0,0,0,115,76,0,14160,1
3376,0,0,0,90,38,0,12616,1
3320,0,0,0,69,57,0,12302,1
5310,0,0,0,0,91,0,13776,1
5958,2,0,0,0,24,0,16781,1
7860,0,0,0,0,54,0,12106,1
3207,0,0,0,65,92,0,14220,1
5948,0,0,0,27,118,0,16384,1
8025,0,0,0,39,71,0,15545,1
4263,0,0,0,15,133,0,13677,1
4439,0,0,0,11,192,0,13038,1
4537,16,0,0,0,67,0,17674,1
3453,0,0,0,0,258,0,10567,1
5293,0,0,0,52,81,0,18647,1
4612,3,0,0,1,54,0,11660,1
5736,0,0,0,5,352,0,12322,1
5196,22,0,0,0,16,0,12854,1
5412,0,0,0,0,0,0,12268,1
3896,0,0,0,29,212,0,11557,1
2877,0,0,0,83,127,0,10483,1
7458,0,0,0,0,125,0,13007,1
5118,0,0,0,4,157,0,13208,1
4536,0,0,0,101,129,0,13268,1
4467,0,0,0,0,0,0,8614,1
9462,0,0,0,0,158,0,10916,1
4056,0,0,0,0,252,0,8881,1
1509,7,0,4,22,946,0,5784,1
7470,0,0,0,0,51,0,9121,1
2391,0,0,0,1,162,0,6876,1
1899,0,0,0,0,0,0,5581,1
3923,2,0,2,7,107,0,10564,1
4710,0,0,0,48,135,0,12397,1
2857,7,0,0,0,199,0,10153,1
2261,0,0,0,106,96,0,8137,1
2835,0,0,0,51,27,0,9622,1
3465,0,0,0,50,194,0,9807,1
4863,0,0,0,0,141,0,11752,1
1886,0,0,0,72,29,0,8004,1
2969,55,0,0,0,203,0,9422,1
6749,2,0,0,20,157,0,16218,1
5408,9,0,0,0,8,0,14133,1
4648,0,0,0,74,163,0,14436,1
8160,0,0,0,0,0,0,16018,1
4446,0,0,0,0,146,0,11156,1
2242,2,0,0,110,92,0,9426,1
4167,0,0,0,0,0,0,14293,1
4034,1,0,0,6,140,0,11951,1
4782,1,0,0,34,129,0,15626,1
5134,19,0,0,0,8,0,13689,1
3587,5,0,1,0,3,0,8939,1
4029,3,0,0,21,119,0,10928,1
5887,0,0,0,23,112,0,15882,1
3954,0,0,0,55,98,0,13183,1
4431,0,0,0,55,107,0,11983,1
8730,0,0,0,0,108,0,12622,1
3469,0,0,0,64,156,0,14000,1
4148,1,0,0,9,165,0,9592,1
4799,5,0,0,0,3,0,9834,1
2477,0,0,0,120,205,10,9723,1
6240,0,0,0,0,133,0,9747,1
6096,0,0,0,11,316,0,9670,1
4862,0,0,0,18,110,4,13493,1
6390,0,0,0,0,141,0,15229,1
1886,0,0,0,51,46,0,8626,1
4131,0,0,0,0,199,0,12534,1
5478,9,0,0,0,7,0,12186,1
4935,27,0,0,1,422,4,13932,1
4848,63,0,0,0,384,1,13590,1
5778,0,0,0,0,131,1,16882,1
5610,0,0,0,0,258,0,16000,1
4270,8,0,0,13,1008,11,11980,1
4534,15,0,0,0,344,2,7568,1
4671,0,0,0,45,546,0,9298,1
8979,0,0,0,0,277,2,13996,1
5964,30,0,0,0,501,4,16266,1
3173,87,0,0,46,340,0,11730,1
5619,189,0,0,0,52,17,16027,1
5469,96,0,0,4,961,2,11640,1
5920,18,0,0,0,265,0,17033,1
5264,9,0,0,101,353,0,16441,1
5668,9,0,0,93,313,0,17117,1
6969,0,0,0,0,172,6,12591,1
7848,0,0,0,0,7,0,13587,1
3640,18,0,0,16,381,0,11675,1
5571,0,0,0,0,0,0,13669,1
3258,10,0,0,0,381,0,10992,1
3519,0,0,0,0,281,0,10832,1
5992,0,0,0,1,365,1,15509,1
8214,0,0,0,0,0,0,14026,1
5038,12,0,0,0,15,0,12543,1
5046,1,0,0,121,232,0,15616,1
5064,0,0,0,3,93,0,6670,1
5778,0,0,0,86,93,0,15503,1
8523,0,0,0,8,88,0,13729,1
2175,0,0,0,366,853,0,8451,1
10911,1,0,0,0,107,0,13159,1
3871,0,0,0,14,111,0,9574,1
5006,3,0,0,23,99,0,13755,1
2626,0,0,0,127,132,0,6488,1
3868,0,0,0,38,78,0,10648,1
5574,0,0,0,0,76,0,8130,1
4391,0,0,0,17,70,0,9782,1
3472,35,0,0,162,962,0,5969,1
8087,38,0,121,1,176,2,11985,1
6551,2,0,0,27,502,0,12602,1
4209,0,0,0,0,105,0,11053,1
17151,0,0,0,0,69,0,12550,1
4333,0,0,0,27,62,0,9838,1
2966,5,0,0,7,184,0,9346,1
3991,7,0,0,49,91,0,10866,1
3709,0,0,0,25,27,0,10844,1
4929,0,0,0,41,60,0,11090,1
6148,1,0,0,18,78,0,15623,1
3476,22,0,0,0,133,0,13659,1
4455,8,0,0,0,69,0,10292,1
6522,0,0,0,3,196,0,13434,1
4665,0,0,0,0,0,0,10630,1
3562,0,0,0,205,875,0,6858,1
4347,0,0,0,0,144,1,9060,1
3341,5,0,0,6,74,0,7810,1
7239,0,0,0,0,0,0,7021,1
3681,0,0,0,0,0,0,10597,1
3729,0,0,0,0,0,0,10495,1
5076,0,0,0,0,174,0,8848,1
2748,0,0,0,119,126,0,10223,1
5310,0,0,0,0,77,0,7613,1
2829,0,0,0,45,138,0,9760,1
4022,23,0,0,31,817,0,14284,1
4221,0,0,0,0,145,0,10974,1
4365,0,0,0,0,0,0,9523,1
3831,0,0,0,12,228,0,9499,1
3495,0,0,0,0,74,0,10001,1
6357,0,0,0,0,164,0,13607,1
4359,0,0,0,0,0,0,12133,1
5667,0,0,0,0,5,0,16805,1
2793,0,0,0,0,0,0,6889,1
11811,0,0,0,0,0,0,10846,1
3963,0,0,0,0,166,0,9759,1
3255,42,0,0,0,121,0,12330,1
4629,0,0,0,0,0,0,9976,1
5148,0,0,0,0,70,0,12462,1
3957,0,0,0,4,84,0,13137,1
3282,0,0,0,0,84,0,10186,1
7134,0,0,0,0,0,0,7498,1
6345,0,0,0,0,0,0,10546,1
10944,0,0,0,0,124,0,11100,1
2086,0,0,0,52,51,0,7511,1
3160,0,0,0,60,75,0,8913,1
4784,0,0,0,32,66,0,13578,1
4741,43,0,0,0,267,0,14507,1
3742,0,0,0,57,37,0,10769,1
2835,0,0,0,81,60,0,11224,1
2688,0,0,0,65,275,0,5472,1
3033,0,0,0,48,604,0,6507,1
2787,0,0,0,1,390,0,4830,1
4268,1,0,0,43,75,0,11343,1
4488,0,0,0,156,100,0,12528,1
6222,0,0,0,0,0,0,14260,1
5005,0,0,0,7,91,0,6343,1
6420,0,0,0,0,112,0,8700,1
5336,21,0,0,5,134,0,15448,1
2674,1,0,0,14,74,0,9082,1
3447,0,0,0,104,153,0,9521,1
3031,0,0,0,43,166,0,9949,1
4749,0,0,0,73,212,0,13054,1
8978,0,0,0,51,56,0,16815,1
4553,1,0,0,5,192,0,14879,1
945,0,0,0,1,671,0,2017,1
12417,5,0,0,0,242,0,19953,1
3172,0,0,0,12,49,4,7372,1
6241,0,0,0,19,26,0,12210,1
1867,37,0,0,0,114,0,7391,1
6231,0,0,0,0,120,0,10939,1
3600,3,0,0,0,181,0,8370,1
2997,0,0,0,41,36,0,9134,1
2454,12,0,0,0,30,0,8950,1
2884,0,0,0,38,434,0,6044,1
2033,0,0,0,257,249,3,3690,1
6339,0,0,0,0,109,0,9645,1
6276,0,0,0,1,156,0,11487,1
3517,9,0,0,10,264,0,8972,1
3577,3,0,0,10,89,0,10581,1
4597,16,0,0,55,162,0,14908,1
3210,6,0,0,0,166,0,10716,1
3774,3,0,0,1,63,0,10047,1
9438,0,0,0,0,61,0,15114,1
3595,0,0,0,60,109,1,9424,1
5550,2,0,0,47,430,0,12005,1
8571,0,0,0,0,75,0,15562,1
7131,0,0,0,3,140,0,14006,1
5016,12,0,0,0,137,0,11735,1
8907,0,0,0,1,25,0,10907,1
3825,0,0,0,0,0,0,10345,1
2520,0,0,0,0,61,0,3879,1
3772,24,0,0,13,309,0,11576,1
6495,0,0,0,0,124,0,11868,1
3830,4,0,0,34,132,0,12456,1
2839,21,0,0,4,50,1,9275,1
3741,0,0,0,0,26,0,12281,1
9261,0,0,0,4,192,0,11949,1
4431,0,0,0,0,0,0,7759,1
5175,3,0,0,1,17,0,13654,1
9024,0,0,0,0,293,0,10811,1
4293,1,0,0,17,98,0,8780,1
3033,0,0,0,0,0,0,6340,1
3789,0,0,0,0,275,0,9716,1
3190,8,0,0,0,30,0,6691,1
6087,0,0,0,17,138,0,10088,1
7038,0,0,0,0,89,0,10943,1
5439,12,0,0,2,35,0,11022,1
5784,14,0,0,0,102,0,13784,1
5402,0,0,0,26,137,0,15877,1
5841,0,0,0,0,95,0,7253,1
4281,2,0,0,16,77,0,10229,1
5655,0,0,0,0,0,0,13069,1
4650,19,0,0,0,63,0,12948,1
4254,0,0,0,0,0,0,11086,1
4542,4,0,0,0,26,0,14668,1
3565,1,0,0,4,112,0,9507,1
4073,3,0,0,0,83,0,11208,1
4176,8,0,0,2,46,0,13676,1
4327,0,0,0,29,203,0,9365,1
4204,0,0,0,8,65,0,9647,1
4563,0,0,0,2,147,0,9893,1
6069,0,0,0,0,82,0,8127,1
5851,6,0,0,12,237,0,11982,1
11157,0,0,0,0,0,0,12235,1
6435,2,0,0,0,73,0,14950,1
8299,1,0,0,2,54,0,12588,1
4722,0,0,0,0,0,0,9166,1
4122,2,0,0,10,71,0,15515,1
9447,0,0,0,0,0,0,7009,1
4395,0,0,0,0,24,0,12037,1
3106,5,0,0,15,177,0,8569,1
3044,0,0,0,23,31,0,7820,1
10857,0,0,0,0,76,0,16299,1
3835,6,0,0,0,117,0,9123,1
4186,0,0,0,103,152,0,10563,1
6204,0,0,0,0,0,0,10660,1
4369,0,0,0,93,87,0,9711,1
4366,0,0,0,19,219,0,8276,1
4120,11,0,0,0,54,0,12706,1
3559,0,0,0,21,71,0,7885,1
5016,11,0,0,4,70,0,10992,1
5070,0,0,0,0,71,0,7367,1
4189,0,0,0,3,45,0,12654,1
4242,0,0,0,12,16,0,12621,1
4032,0,0,0,9,177,0,9670,1
4792,16,0,0,18,173,0,10005,1
4875,0,1,0,0,0,2,14008,1
5087,5,0,0,3,54,0,12141,1
4534,1,0,0,49,97,0,10686,1
5420,3,0,0,14,89,0,11764,1
3255,0,0,0,0,147,0,9106,1
6374,12,0,0,17,95,0,13657,1
4185,6,0,0,0,235,0,9498,1
5448,0,0,0,36,173,5,12834,1
5301,0,0,0,0,36,0,8551,1
5949,0,0,0,45,99,0,12811,1
5268,6,0,0,0,130,0,14316,1
4926,0,0,0,0,0,0,11194,1
6291,0,0,0,1,103,0,12455,1
7644,2,0,0,5,36,1,15992,1
4836,8,0,0,0,85,0,12760,1
6041,5,0,0,36,423,0,13578,1
4097,0,0,0,17,113,0,10033,1
6303,0,0,0,0,153,0,13282,1
6249,0,0,0,29,101,0,14637,1
2968,0,0,0,66,57,0,9453,1
5619,0,0,0,0,168,0,13009,1
3067,7,0,0,1,73,0,10068,1
3132,39,0,0,0,231,0,10858,1
4669,5,0,0,38,62,0,13206,1
3450,13,0,0,0,15,0,9294,1
3828,0,0,0,0,170,0,8210,1
3260,2,0,0,27,185,0,9988,1
4397,5,0,0,11,52,0,12291,1
5598,0,0,0,0,142,0,13572,1
4805,20,0,0,1,64,1,11973,1
5478,0,0,0,8,136,0,14098,1
3550,0,0,0,4,131,0,11682,1
5878,0,0,0,73,43,0,17242,1
3168,10,0,0,0,55,0,11771,1
5958,0,0,0,0,71,0,13256,1
6609,0,0,0,17,471,0,10367,1
5916,0,0,0,10,60,0,14586,1
1936,26,0,0,5,245,0,5013,1
1343,0,0,0,3,110,0,2952,1
4435,12,0,0,0,43,0,12002,1
3545,0,0,0,35,37,0,11387,1
2256,0,0,0,0,0,0,5206,1
4488,0,0,0,0,149,0,9923,1
3348,10,0,0,0,112,0,10790,1
